board_event_id,meeting_date,meeting_year,meeting_kind,meeting_date_source,resolution_number,event_type,role,firm_id,firm_name,firm_name_raw,person_id,person_name,person_name_raw,seat_holder_type,entity_name_raw,represents_id,replaces_id,replaces_name_raw,board_decision_date,term_years,term_end_year,adoption,doc_node_key,doc_type,doc_url,doc_sha256,excerpt
BEcdeda940b8de-0-1,2009-05-27,2009,ordinaire,document,,renewal,administrateur,F82b8d19199,ASSURANCES MAGHREBIA,ASSURANCES MAGHREBIA,P4746d88a79,MAKREM GUIRAS DECLARE ACCEPTER,MAKREM GUIRAS DECLARE ACCEPTER,person,,,,,,,,adopted_unanimously,assurances-maghrebia-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_MAGHREBIA_260609.pdf,4f41e1fba29022c1d78196f60f7b2ec7a7cbeaaca6b749c3cb5e498f9692df88,"AVIS DES SOCIETES ASSURANCES MAGHREBIA Siège social : Angle 64, Rue de Palestine – 22, Rue de Royaume d’Arabie Saoudite – Tunis 1002 Suite à la réunion de son Assemblée Générale Ordinaire tenue le 27 mai 2009, la Société « ASSURANCES MAGHREBIA » publie ci-dessous : Les résolutions adoptées, Le Bilan après affectation du résultat comptable, L’état d’évolution des capitaux propres. I- LES RESOLUTION"
BE2775ea287e94-5-0,2009-05-28,2009,ordinaire,document,5,renewal,commissaire_aux_comptes,Fcd80ef341f,ARTES,ARTES,P0c21cc0676,ABDERRAZEK MAALEJ,ABDERRAZEK MAALEJ,person,,,,,,,2011,adopted_unanimously,artes-2008-2,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_ARTES_230609.pdf,3aafec34f5da107d1a1fd6314fbb126ab35a5ed4a93d66782d57af1fb09783eb,". L’Assemblée Générale Ordinaire décide de renouveler le mandat de commissaire aux comptes Mr ABDERRAZEK MAALEJ pour une période de trois ans à partir de l’année 2009. Le mandat du commissaire aux comptes viendra à expiration à l’issue de l’Assemblé Générale statuant sur les comptes de l’exercice 2011. Cette résolution, mise au vote, est adoptée à l’unanimité"
BE3cfe61c7abc5-6-0,2009-05-28,2009,ordinaire,document,6,renewal,administrateur,F20045fae8a,ALKIMIA,ALKIMIA,,,,,,,,,,,2011,,alkimia-2008-3,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_ALKIMIA_080609.pdf,bf5b1570dfaf8eb833883568af4dc61241f0bc8bbed4798358084ac719aebf3f,": Conformément à l’article 16 des Statuts et compte tenu de la structure actuelle du capital social, les Actionnaires approuvent le renouvellement du mandat des Administrateurs pour une période de 3 (trois) ans à partir de l’exercice 2009 (ces fonctions prenant fin le jour de la tenue de l’Assemblée Générale Ordinaire statuant sur les comptes de l’exercice 2011) comme suit: • Groupe Chimique Tunis"
BE2775ea287e94-8-0,2009-05-28,2009,ordinaire,document,8,renewal,administrateur,Fcd80ef341f,ARTES,ARTES,P3a401bd0fe,Moncef Mzabi,Moncef Mzabi,person,,,,,,,2011,adopted_unanimously,artes-2008-2,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_ARTES_230609.pdf,3aafec34f5da107d1a1fd6314fbb126ab35a5ed4a93d66782d57af1fb09783eb,". L’assemblée Générale Ordinaire approuve le renouvellement du mandat de quatre administrateurs soit : - M. Moncef Mzabi . - M. Mzoughi Mzabi. - M. Mohamed Sadok Mzabi. - La société DALMAS. Et ce pour une période de trois ans soit pour les exercices 2009, 2010 et 2011. Les mandats respectifs des quatre administrateurs viendront à expiration à l’issue de l’Assemblée Générale statuant sur les compte"
BE2775ea287e94-8-1,2009-05-28,2009,ordinaire,document,8,renewal,administrateur,Fcd80ef341f,ARTES,ARTES,P1bfd089c09,Mzoughi Mzabi,Mzoughi Mzabi,person,,,,,,,2011,adopted_unanimously,artes-2008-2,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_ARTES_230609.pdf,3aafec34f5da107d1a1fd6314fbb126ab35a5ed4a93d66782d57af1fb09783eb,". L’assemblée Générale Ordinaire approuve le renouvellement du mandat de quatre administrateurs soit : - M. Moncef Mzabi . - M. Mzoughi Mzabi. - M. Mohamed Sadok Mzabi. - La société DALMAS. Et ce pour une période de trois ans soit pour les exercices 2009, 2010 et 2011. Les mandats respectifs des quatre administrateurs viendront à expiration à l’issue de l’Assemblée Générale statuant sur les compte"
BE2775ea287e94-8-2,2009-05-28,2009,ordinaire,document,8,renewal,administrateur,Fcd80ef341f,ARTES,ARTES,P4f76647f4e,Mohamed Sadok Mzabi,Mohamed Sadok Mzabi,person,,,,,,,2011,adopted_unanimously,artes-2008-2,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_ARTES_230609.pdf,3aafec34f5da107d1a1fd6314fbb126ab35a5ed4a93d66782d57af1fb09783eb,". L’assemblée Générale Ordinaire approuve le renouvellement du mandat de quatre administrateurs soit : - M. Moncef Mzabi . - M. Mzoughi Mzabi. - M. Mohamed Sadok Mzabi. - La société DALMAS. Et ce pour une période de trois ans soit pour les exercices 2009, 2010 et 2011. Les mandats respectifs des quatre administrateurs viendront à expiration à l’issue de l’Assemblée Générale statuant sur les compte"
BE157720d7cecb-5-0,2009-06-03,2009,ordinaire,document,5,cooptation_ratified,administrateur,F1d20e6a507,SOTUVER,SOTUVER,P3cd1440afc,Yahya Bayahi Tahar,Yahya Bayahi Mr Tahar,person,,,,,2009-01-15,,,adopted_unanimously,sotuver-2008-3,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SOTUVER_020709.pdf,9897495dbf44d507fc51b924a00be732fda1508340ea25126eb534b4aecbef11,"Suite à l’opération de la cession du bloc de contrôle au profit de la Compagnie Financière d’investissement, L’Assemblée Générale Ordinaire accepte la démission en bloc de l’ensemble des administrateurs et ratifie la cooptation en qualité d’administrateur décidée par le Conseil d’Administration du 15 janvier 2009 de : Mr Yahya Bayahi Mr Tahar Bayahi Mr Taieb Beyahi Mr Brahim Anane Mr Hemdane Ben O"
BE157720d7cecb-5-1,2009-06-03,2009,ordinaire,document,5,cooptation_ratified,administrateur,F1d20e6a507,SOTUVER,SOTUVER,Pb2c924d844,Taieb Beyahi Brahim,Taieb Beyahi Mr Brahim,person,,,,,2009-01-15,,,adopted_unanimously,sotuver-2008-3,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SOTUVER_020709.pdf,9897495dbf44d507fc51b924a00be732fda1508340ea25126eb534b4aecbef11,"Suite à l’opération de la cession du bloc de contrôle au profit de la Compagnie Financière d’investissement, L’Assemblée Générale Ordinaire accepte la démission en bloc de l’ensemble des administrateurs et ratifie la cooptation en qualité d’administrateur décidée par le Conseil d’Administration du 15 janvier 2009 de : Mr Yahya Bayahi Mr Tahar Bayahi Mr Taieb Beyahi Mr Brahim Anane Mr Hemdane Ben O"
BE157720d7cecb-5-2,2009-06-03,2009,ordinaire,document,5,cooptation_ratified,administrateur,F1d20e6a507,SOTUVER,SOTUVER,Pb00da63895,Hemdane Ben Othman,Hemdane Ben Othman,person,,,,,2009-01-15,,,adopted_unanimously,sotuver-2008-3,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SOTUVER_020709.pdf,9897495dbf44d507fc51b924a00be732fda1508340ea25126eb534b4aecbef11,"Suite à l’opération de la cession du bloc de contrôle au profit de la Compagnie Financière d’investissement, L’Assemblée Générale Ordinaire accepte la démission en bloc de l’ensemble des administrateurs et ratifie la cooptation en qualité d’administrateur décidée par le Conseil d’Administration du 15 janvier 2009 de : Mr Yahya Bayahi Mr Tahar Bayahi Mr Taieb Beyahi Mr Brahim Anane Mr Hemdane Ben O"
BE26e40f52852e-6-0,2009-06-04,2009,ordinaire,document,6,cooptation_ratified,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,P2f788eea5f,Abdelhay CHOUIKHA,Abdelhay CHOUIKHA,person,,,,,,,,adopted_unanimously,tunisie-leasing-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_TL_230609.pdf,d352f8f49d9c99a6b55cbcbfc44ec9e89c2d85e0fce880d147dfaef6741e35f5,"L’Assemblée Générale Ordinaire prend acte de la démission de l'Administrateur Monsieur Ahmed BEN JEMAA du Conseil d'Administration de la société, et ratifie la cooptation, en qualité de membre du Conseil d'Administration, de Monsieur Abdelhay CHOUIKHA pour le reste de la durée du mandat de son prédécesseur. Elle prend également acte de la démission de ce dernier à compter du 6 mai 2009. Cette réso"
BE26e40f52852e-7-0,2009-06-04,2009,ordinaire,document,7,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,Pbc118f51e2,Ahmed ABDELKEFI,Ahmed ABDELKEFI,person,,,,,,,,adopted_unanimously,tunisie-leasing-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_TL_230609.pdf,d352f8f49d9c99a6b55cbcbfc44ec9e89c2d85e0fce880d147dfaef6741e35f5,"L’Assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt septième exercice (2011) les administrateurs dont les noms suivent : - AMEN BANK - STUSID BANK - ASSURANCES COMAR - PARENIN - Monsieur Ahmed ABDELKEFI - Monsieur Brahim ANANE - Monsieur Ra"
BE26e40f52852e-7-1,2009-06-04,2009,ordinaire,document,7,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,P60701eb938,Brahim ANANE,Brahim ANANE,person,,,,,,,,adopted_unanimously,tunisie-leasing-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_TL_230609.pdf,d352f8f49d9c99a6b55cbcbfc44ec9e89c2d85e0fce880d147dfaef6741e35f5,"L’Assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt septième exercice (2011) les administrateurs dont les noms suivent : - AMEN BANK - STUSID BANK - ASSURANCES COMAR - PARENIN - Monsieur Ahmed ABDELKEFI - Monsieur Brahim ANANE - Monsieur Ra"
BE26e40f52852e-7-2,2009-06-04,2009,ordinaire,document,7,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,P6144c1e606,Rachid Naceur BEN HASSINE,Rachid Naceur BEN HASSINE,person,,,,,,,,adopted_unanimously,tunisie-leasing-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_TL_230609.pdf,d352f8f49d9c99a6b55cbcbfc44ec9e89c2d85e0fce880d147dfaef6741e35f5,"L’Assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt septième exercice (2011) les administrateurs dont les noms suivent : - AMEN BANK - STUSID BANK - ASSURANCES COMAR - PARENIN - Monsieur Ahmed ABDELKEFI - Monsieur Brahim ANANE - Monsieur Ra"
BE26e40f52852e-7-3,2009-06-04,2009,ordinaire,document,7,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,P86121c9131,Mohamed BOURAOUI,Mohamed BOURAOUI,person,,,,,,,,adopted_unanimously,tunisie-leasing-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_TL_230609.pdf,d352f8f49d9c99a6b55cbcbfc44ec9e89c2d85e0fce880d147dfaef6741e35f5,"L’Assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt septième exercice (2011) les administrateurs dont les noms suivent : - AMEN BANK - STUSID BANK - ASSURANCES COMAR - PARENIN - Monsieur Ahmed ABDELKEFI - Monsieur Brahim ANANE - Monsieur Ra"
BE26e40f52852e-7-4,2009-06-04,2009,ordinaire,document,7,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,Pda0ba4c8a0,Kamel LOUHAICHI,Kamel LOUHAICHI,person,,,,,,,,adopted_unanimously,tunisie-leasing-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_TL_230609.pdf,d352f8f49d9c99a6b55cbcbfc44ec9e89c2d85e0fce880d147dfaef6741e35f5,"L’Assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt septième exercice (2011) les administrateurs dont les noms suivent : - AMEN BANK - STUSID BANK - ASSURANCES COMAR - PARENIN - Monsieur Ahmed ABDELKEFI - Monsieur Brahim ANANE - Monsieur Ra"
BE26e40f52852e-7-5,2009-06-04,2009,ordinaire,document,7,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,P16c07b50a0,Fethi MESTIRI,Fethi MESTIRI,person,,,,,,,,adopted_unanimously,tunisie-leasing-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_TL_230609.pdf,d352f8f49d9c99a6b55cbcbfc44ec9e89c2d85e0fce880d147dfaef6741e35f5,"L’Assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt septième exercice (2011) les administrateurs dont les noms suivent : - AMEN BANK - STUSID BANK - ASSURANCES COMAR - PARENIN - Monsieur Ahmed ABDELKEFI - Monsieur Brahim ANANE - Monsieur Ra"
BE26e40f52852e-7-6,2009-06-04,2009,ordinaire,document,7,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,P2ae767fb57,Mehdi TAMARZISTE,Mehdi TAMARZISTE,person,,,,,,,,adopted_unanimously,tunisie-leasing-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_TL_230609.pdf,d352f8f49d9c99a6b55cbcbfc44ec9e89c2d85e0fce880d147dfaef6741e35f5,"L’Assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt septième exercice (2011) les administrateurs dont les noms suivent : - AMEN BANK - STUSID BANK - ASSURANCES COMAR - PARENIN - Monsieur Ahmed ABDELKEFI - Monsieur Brahim ANANE - Monsieur Ra"
BE26e40f52852e-7-7,2009-06-04,2009,ordinaire,document,7,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,P76653d8f0e,Hichem ZGHAL,Hichem ZGHAL,person,,,,,,,,adopted_unanimously,tunisie-leasing-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_TL_230609.pdf,d352f8f49d9c99a6b55cbcbfc44ec9e89c2d85e0fce880d147dfaef6741e35f5,"L’Assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt septième exercice (2011) les administrateurs dont les noms suivent : - AMEN BANK - STUSID BANK - ASSURANCES COMAR - PARENIN - Monsieur Ahmed ABDELKEFI - Monsieur Brahim ANANE - Monsieur Ra"
BE51a14b2d168a-7-0,2009-06-11,2009,ordinaire,document,7,appointment,commissaire_aux_comptes,Fe851154c1d,BTK,BTK,Pce68df5b98,Moncef Bousannouga ZAMMOURI,Moncef Bousannouga ZAMMOURI,person,,,,,,,,adopted_unanimously,btk-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_BTK_230609.pdf,8435dd93a850a5888764665fc817c8ea8f3c732585ee6dd2c7b6546ecd15a071,"L’Assemblée Générale Ordinaire de la Banque Tuniso-Koweitienne-GCE, réunie le, 11 juin 2009, décide de nommer comme Commissaires aux comptes de la BTK (comptes sociaux) et du groupe de la BTK (comptes consolidés), M. Moncef Bousannouga ZAMMOURI du cabinet FBZ – KPMG Tunisie et M. Mohamed Ali Elouani CHERIF du cabinet MAZARS et ce pour les exercices 2009, 2010 et 2011. Cette résolution est adoptée "
BE51a14b2d168a-7-1,2009-06-11,2009,ordinaire,document,7,appointment,commissaire_aux_comptes,Fe851154c1d,BTK,BTK,Pd12da1fde4,Mohamed Ali Elouani CHERIF,Mohamed Ali Elouani CHERIF,person,,,,,,,,adopted_unanimously,btk-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_BTK_230609.pdf,8435dd93a850a5888764665fc817c8ea8f3c732585ee6dd2c7b6546ecd15a071,"L’Assemblée Générale Ordinaire de la Banque Tuniso-Koweitienne-GCE, réunie le, 11 juin 2009, décide de nommer comme Commissaires aux comptes de la BTK (comptes sociaux) et du groupe de la BTK (comptes consolidés), M. Moncef Bousannouga ZAMMOURI du cabinet FBZ – KPMG Tunisie et M. Mohamed Ali Elouani CHERIF du cabinet MAZARS et ce pour les exercices 2009, 2010 et 2011. Cette résolution est adoptée "
BE2e4d63018694-5-0,2009-06-17,2009,ordinaire,document,5,renewal,administrateur,F13ef2f8028,AIR LIQUIDE,AIR LIQUIDE,P1d286d6f3f,Chekib NOUIRA,Chékib Nouira,person,,,,,,,,adopted_unanimously,air-liquide-2008-3,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_Air%20Liquide_150709.pdf,4d2f1af440a89005e14ff7de44fcde71c7f722fa6c3e2a979b5986442433d193,"(Renouvellement du mandat de Messieurs Chékib Nouira, Gérard Priet et de la Banque Nationale Agricole). L'Assemblée Générale Ordinaire renouvelle pour une période de 2 années, les mandats d’Administrateurs de Messieurs Chékib Nouira, Gérard Priet et de la Banque Nationale Agricole. Ces mandats prendront fin à l’issue de l'Assemblée Générale Ordinaire appelée à statuer sur les Comptes de l'Exercice"
BE2e4d63018694-6-0,2009-06-17,2009,ordinaire,document,6,appointment,administrateur,F13ef2f8028,AIR LIQUIDE,AIR LIQUIDE,Pc9a7b4603d,BELHASSEN TRABELSI,Belhassen Trabelsi,person,,,,,,,,adopted_unanimously,air-liquide-2008-3,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_Air%20Liquide_150709.pdf,4d2f1af440a89005e14ff7de44fcde71c7f722fa6c3e2a979b5986442433d193,(Nomination de Monsieur Belhassen Trabelsi comme Administrateur en qualité de second représentant de la Banque de Tunisie). L’Assemblée Générale Ordinaire nomme comme Administrateur Monsieur Belhassen Trabelsi en qualité de second représentant de la Banque de Tunisie. Le mandat de Monsieur Belhassen Trabelsi viendra à expiration à l’issue de l’Assemblée Générale Ordinaire appelée à statuer sur les
BE2e4d63018694-7-0,2009-06-17,2009,ordinaire,document,7,appointment,administrateur,F13ef2f8028,AIR LIQUIDE,AIR LIQUIDE,P8a9e78249d,Pierre-Emmanuel Augustin,Pierre-Emmanuel Augustin,person,,,,,,,,adopted_unanimously,air-liquide-2008-3,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_Air%20Liquide_150709.pdf,4d2f1af440a89005e14ff7de44fcde71c7f722fa6c3e2a979b5986442433d193,(Nomination de Monsieur Pierre-Emmanuel Augustin comme Administrateur). L’Assemblée Générale Ordinaire nomme comme Administrateur Monsieur Pierre-Emmanuel Augustin. Le mandat de Monsieur Pierre-Emmanuel Augustin viendra à expiration à l’issue de l’Assemblée Générale Ordinaire appelée à statuer sur les Comptes de l'Exercice clos au 31 Décembre 2010. Monsieur Pierre-Emmanuel Augustin accepte le mand
BE2e4d63018694-8-0,2009-06-17,2009,ordinaire,document,8,appointment,administrateur,F13ef2f8028,AIR LIQUIDE,AIR LIQUIDE,P37ac06363d,Francesco Penne,Francesco Penne,person,,,,,,,,adopted_unanimously,air-liquide-2008-3,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_Air%20Liquide_150709.pdf,4d2f1af440a89005e14ff7de44fcde71c7f722fa6c3e2a979b5986442433d193,(Nomination de Monsieur Francesco Penne comme Administrateur). L’Assemblée Générale Ordinaire nomme comme Administrateur Monsieur Francesco Penne. Le mandat de Monsieur Francesco Penne viendra à expiration à l’issue de l’Assemblée Générale Ordinaire appelée à statuer sur les Comptes de l'Exercice clos au 31 Décembre 2010. Monsieur Francesco Penne accepte le mandat qui vient de lui être conféré et 
BE2e4d63018694-9-0,2009-06-17,2009,ordinaire,document,9,renewal,commissaire_aux_comptes,F13ef2f8028,AIR LIQUIDE,AIR LIQUIDE,,,,,,,,,,,,adopted_unanimously,air-liquide-2008-3,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_Air%20Liquide_150709.pdf,4d2f1af440a89005e14ff7de44fcde71c7f722fa6c3e2a979b5986442433d193,"(Renouvellement du mandat de commissaire aux comptes). L'Assemblée Générale Ordinaire renouvelle pour une période de 3 années, le mandat de Commissaire aux comptes du Cabinet Mazars. Le mandat du Cabinet Mazars expirera à l’issue de l'Assemblée Générale Ordinaire appelée à statuer sur les Comptes de l'Exercice clos au 31 Décembre 2011. La rémunération du Commissaire aux comptes sera fixée conformé"
BEf1aab39aa9fd-5-0,2009-06-18,2009,ordinaire,document,5,appointment,administrateur,Fd6b8c29687,AMS,AMS,P582cee4730,Mohamed LOUKIL,Mohamed Loukil,person,,,,,,,2011,adopted_unanimously,ams-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_AMS_130709.pdf,25d19697b8f1408a3407e89e85795a134e0124b1eaabecaf6504d567c0f11045,: L’assemblée générale des actionnaires décide de nommer en qualité d’administrateurs : - M. Mohamed Loukil - M. Bassem Loukil - M. Walid LOUKIL - Société Economic Auto - Société « Aurès Auto » - Société Méditerranean Communications Compagny - SIM-SICAR - STB-SICAR - Société Etablissement M. LOUKIL & CIE - Société MIG - Société SICAR-INVEST - Société TSPP Le mandat de ces administrateurs prendra f
BEf1aab39aa9fd-5-1,2009-06-18,2009,ordinaire,document,5,appointment,administrateur,Fd6b8c29687,AMS,AMS,Pf157e15fe2,Bassem LOUKIL,Bassem Loukil,person,,,,,,,2011,adopted_unanimously,ams-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_AMS_130709.pdf,25d19697b8f1408a3407e89e85795a134e0124b1eaabecaf6504d567c0f11045,: L’assemblée générale des actionnaires décide de nommer en qualité d’administrateurs : - M. Mohamed Loukil - M. Bassem Loukil - M. Walid LOUKIL - Société Economic Auto - Société « Aurès Auto » - Société Méditerranean Communications Compagny - SIM-SICAR - STB-SICAR - Société Etablissement M. LOUKIL & CIE - Société MIG - Société SICAR-INVEST - Société TSPP Le mandat de ces administrateurs prendra f
BEf1aab39aa9fd-5-2,2009-06-18,2009,ordinaire,document,5,appointment,administrateur,Fd6b8c29687,AMS,AMS,Pbb6118ec08,Walid LOUKIL,Walid LOUKIL,person,,,,,,,2011,adopted_unanimously,ams-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_AMS_130709.pdf,25d19697b8f1408a3407e89e85795a134e0124b1eaabecaf6504d567c0f11045,: L’assemblée générale des actionnaires décide de nommer en qualité d’administrateurs : - M. Mohamed Loukil - M. Bassem Loukil - M. Walid LOUKIL - Société Economic Auto - Société « Aurès Auto » - Société Méditerranean Communications Compagny - SIM-SICAR - STB-SICAR - Société Etablissement M. LOUKIL & CIE - Société MIG - Société SICAR-INVEST - Société TSPP Le mandat de ces administrateurs prendra f
BEf1aab39aa9fd-5-3,2009-06-18,2009,ordinaire,document,5,appointment,administrateur,Fd6b8c29687,AMS,AMS,P0271b0a229,LOUKIL,LOUKIL,person,,,,,,,2011,adopted_unanimously,ams-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_AMS_130709.pdf,25d19697b8f1408a3407e89e85795a134e0124b1eaabecaf6504d567c0f11045,: L’assemblée générale des actionnaires décide de nommer en qualité d’administrateurs : - M. Mohamed Loukil - M. Bassem Loukil - M. Walid LOUKIL - Société Economic Auto - Société « Aurès Auto » - Société Méditerranean Communications Compagny - SIM-SICAR - STB-SICAR - Société Etablissement M. LOUKIL & CIE - Société MIG - Société SICAR-INVEST - Société TSPP Le mandat de ces administrateurs prendra f
BE57f39a0c45f1-8-0,2009-06-18,2009,ordinaire,document,8,renewal,administrateur,Fffbe57f41c,STEQ,STEQ,,,,,,,,,,,2011,adopted_unanimously,steq-2008-3,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_STEQ_080709.pdf,21dc54c90452cee29aa36b7239e25e1f986c218f1a5ed5428d3a1db83d70c4b8,"L’Assemblée Générale Ordinaire décide de renouveler le mandat des Administrateurs suivants : la Société EXPRESS ASCENSEUR et la Société FLOWER (ex-SORECO) et ce pour une période de trois (3) ans s’achevant avec la tenue de l’Assemblée Générale Ordinaire statuant sur les comptes de l’exercice 2011. Mise aux voix, cette résolution est adoptée à l’unanimité des présents."
BE62de90e42962-4-0,2009-06-19,2009,ordinaire,document,4,appointment,commissaire_aux_comptes,F336e5fd4f4,CNT,CNT,Pbe2d153995,Raouf Ghorbel,Raouf Ghorbel,person,,,,,,,2011,adopted_unanimously,cnt-2008,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_CNT_290609.pdf,74d2af676bf2fa42a9c32889cf17792d5c50c68913119d06831b97ea367f55fe,"L’assemblée nomme Monsieur Raouf Ghorbel, membre du conseil de l’ordre des experts comptables, commissaire aux comptes de la société pour les trois prochains exercices, soit jusqu’à l’assemblée générale ordinaire qui statuera sur les comptes de l’exercice 2011. (cid:190) Cette résolution a été adoptée à l'unanimité."
BEca5d50ac97d2-7-0,2009-06-23,2009,ordinaire,document,7,appointment,commissaire_aux_comptes,F517b7ecd13,ATTIJARI LEASING,Attijari Leasing,Pbc1bac4443,Fethi NEJI,Fethi Néji,person,,,,,,,,adopted_unanimously,attijari-leasing-2008-3,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_Attijari_Leasing_020709.pdf,f26f39aad22499ca49b8e1218708d1d228c0fae8346a30fceb92e774cef59795,": L ’ Assemblée Générale Ordinaire nomme en tant que Commissaires aux Comptes pour les exercices 2009-2011 : - La Société Expertise Finance et Conseil (EFC), 92 rue 8600 Charguia I – 2035 Tunis - Cabinet Monsieur Fethi Néji – Expert Comptable, 2 rue Hamza Ibnou AbdelMottalib, MenzahV -2037 - Tunis Cette résolution est adoptée à l’unanimité"
