entity_id,canonical_name,gender,basis,n_female_titles,n_male_titles,n_untitled_rows
P80bb3ef869,Karim B.YEDDER,unknown,no honorific printed,0,0,2
Pe37a01564c,Karim BEN KAHLA,unknown,no honorific printed,0,0,1
P88746b1ed3,Karim Milad (**),unknown,no honorific printed,0,0,4
Pa260579823,Karim Miled,unknown,no honorific printed,0,0,1
P82f4a789ed,Khalid OUDGHIRI*,unknown,no honorific printed,0,0,1
Pc1b015429b,Koweitien de,unknown,no honorific printed,0,0,1
P4a65af6bfe,L L'activité touristique en Tunisie,unknown,no honorific printed,0,0,2
P2f69720e54,L'Agricole,unknown,no honorific printed,0,0,2
P08d15392f0,L'Assistance,unknown,no honorific printed,0,0,1
P8bdaf185d9,L'Automobile,unknown,no honorific printed,0,0,1
P122fe37d84,L'OCT,unknown,no honorific printed,0,0,1
P9a0d7ef15f,L'activité Non Vie,unknown,no honorific printed,0,0,1
P822e1c8ee8,L'activité Vie,unknown,no honorific printed,0,0,1
Pf3049aca64,L'année 2016 a néanmoins permis de béneficier d'un contexte,unknown,no honorific printed,0,0,1
P5702e9ef81,L'année 2016 a été encore marquee par un environnement,unknown,no honorific printed,0,0,1
Pe47f750094,L'approbation des systèmes de mesure et de surveillance des risques,unknown,no honorific printed,0,0,1
P2fc1a5400c,L'arrivée terme,unknown,no honorific printed,0,0,1
P81c0abbf65,L'augmentation des frais financiers,unknown,no honorific printed,0,0,1
Pccafa74f22,L'emprunt,unknown,no honorific printed,0,0,1
P0ab4683bd7,L'ensemble de ces travaux ont permis à notre,unknown,no honorific printed,0,0,1
P173167684d,L'environnement économique,unknown,no honorific printed,0,0,1
P9477d9e64a,L'examen du rapport d'activité semestriel dé la Diréction,unknown,no honorific printed,0,0,1
P899409b01d,L'exercice 2009 s'est soldé par,unknown,no honorific printed,0,0,1
P4321a494f7,"L'identification d'un partenaire algérien, pour",unknown,no honorific printed,0,0,1
P164fee59f9,L'objectif du Comite est d'assister Le Conseil notamment dans,unknown,no honorific printed,0,0,1
Pef21196a1e,L'occasion de [a,unknown,no honorific printed,0,0,1
Pc321d0be3b,L'ordre du jour de l'Assemblée est le suivant,unknown,no honorific printed,0,0,2
Pc92c83e380,L'ossemblée donne,unknown,no honorific printed,0,0,1
Pd67c3049e9,"L'ouverture d'une succursale à Malte ""SOTETEL Malta""",unknown,no honorific printed,0,0,1
Pcee8ee4d25,L'émission à été faite par le moyen de,unknown,no honorific printed,0,0,1
P4f294703d2,L'évolution favorable de la,unknown,no honorific printed,0,0,1
P537af83c25,L'évolution générale de l'activité de la compagnie,unknown,no honorific printed,0,0,1
P70e219dc85,LA BANAUE NATIONALE AGRICOLE,unknown,no honorific printed,0,0,1
P85f9b34f82,"LA MUTUELLE ASSURANCES DE L,ENSEIGNEMENT",unknown,no honorific printed,0,0,1
Pb4ef77130d,LA SIMPAR,unknown,no honorific printed,0,0,1
Pe34b3c450e,LE G,unknown,no honorific printed,0,0,1
Pe55600f623,LE TITRE EN BOURSE,unknown,no honorific printed,0,0,4
P3758920375,LES ASSURANCES COMAR,unknown,no honorific printed,0,0,1
P68f2f2353a,LES ASSURANCES SALIM,unknown,no honorific printed,0,0,1
Pc8c03a36e4,LES ASSURANCES STAR,unknown,no honorific printed,0,0,1
P901f3b9794,LLOYD Tunisien,unknown,no honorific printed,0,0,1
Pfa0a7fdacc,"La 33,33o/o",unknown,no honorific printed,0,0,1
P5a2ca8f304,La Banque Nationale Agricole,unknown,no honorific printed,0,0,1
P57006a7ac4,"La Banque Nationale Agricole, fondée le 1er juin 1959, fête cette",unknown,no honorific printed,0,0,1
P59f2d1dfde,La Banque de Tunisie représentée par Kamel JENDOUBI,unknown,no honorific printed,0,0,1
P37258cb410,La Banque de Tunisie représentée par Maha ZOUAOUI,unknown,no honorific printed,0,0,1
Pd59a0df020,La Banque de Tunisie représentée par Mohamed,unknown,no honorific printed,0,0,1
Pbedf7cff56,La Banque de Tunisie représentée par Mohamed TRIFA,unknown,no honorific printed,0,0,3
P9f11325fc4,La COMAR,unknown,no honorific printed,0,0,2
Pec40b11b5f,La Cellule de Bonne Gouvernance,unknown,no honorific printed,0,0,1
P7dae7651a5,La Centrale du Matériel et d'Equipements,unknown,no honorific printed,0,0,1
P31d287b49f,La Charte du Comite Permanent,unknown,no honorific printed,0,0,1
Pc0aada416e,La Financière Tunisienne,unknown,no honorific printed,0,0,2
P3deb8fb340,La Générale d’Audit & Conseil (GAC) 2009-2011,unknown,no honorific printed,0,0,1
P85d1d9bd33,La Générale d’Audit & Conseil (GAC) représentée par Chiheb GHANMI. 2009-2011,unknown,no honorific printed,0,0,1
Pfd20c8d66d,La STB entend maintenir son statut d'acteur financier,unknown,no honorific printed,0,0,1
P1821184de1,La Société AB Corporation,unknown,no honorific printed,0,0,5
P4bf4ed7cc9,La Société AGRIMED,unknown,no honorific printed,0,0,3
Pb08e85567e,La Société AMALTECH (****),unknown,no honorific printed,0,0,6
Pe29a5edf0c,La Société EXIS représentée par Hatem HAMZA,unknown,no honorific printed,0,0,1
P0c153c699b,La Société EXIS représentée par Mohamed YOUSFI,unknown,no honorific printed,0,0,4
P8d0c14c1c4,La Société Générale,unknown,no honorific printed,0,0,3
P841ddd43d5,"La Société Générale, représentée par Gérald LACAZE",unknown,no honorific printed,0,0,1
P43126cf576,La Société HIKMA PARTICIPATIONS (*),unknown,no honorific printed,0,0,9
Pbaa6f9ebcb,La Société Maxula Gestion,unknown,no honorific printed,0,0,3
P5004955b1d,La Société Tunisienne de l'Air,unknown,no honorific printed,0,0,1
Pce6307215c,"La Société Tunisienne de l'Air, représentée par Youssef NEJI",unknown,no honorific printed,0,0,1
P560baca326,La Société de Fabrication des Boissons de Tunisie,unknown,no honorific printed,0,0,1
P49b04efa03,La conception et La mise a jour d'une stratégie de gestion de,unknown,no honorific printed,0,0,1
Pca788ddaea,La consolidation,unknown,no honorific printed,0,0,1
P3aa8e2a623,La consolidation et le développement du capital humain,unknown,no honorific printed,0,0,1
P2f65f5feaa,La couverture,unknown,no honorific printed,0,0,1
Pf22a849a33,La durée des fonctions des administrateurs est de trois (3) ans. Tout,unknown,no honorific printed,0,0,1
P97fafd714a,La désignation des Membres du Conseil,unknown,no honorific printed,0,0,1
P57059bb34b,La gestion des ressources humaines,unknown,no honorific printed,0,0,1
Pb9404837aa,La gestion financière,unknown,no honorific printed,0,0,1
P0b2598c9e3,La nouvelle stratégie basée sur une gouvernance,unknown,no honorific printed,0,0,1
P0447c93c72,La part du réseau de Courtage,unknown,no honorific printed,0,0,1
P92ef80d2ea,La personne morale désignée en qualité de,unknown,no honorific printed,0,0,3
P5d5b11835d,La personne morale est tenue de désigner un,unknown,no honorific printed,0,0,1
Pd06f26a7df,La qualité d'actionnaire n’est pas requise pour être,unknown,no honorific printed,0,0,1
P0349a72315,La revue de la feuille-de route de conformité du dispositif de,unknown,no honorific printed,0,0,1
P7c5759de4b,La rubrique,unknown,no honorific printed,0,0,1
P7a27ec6205,La société BINA CORP,unknown,no honorific printed,0,0,2
P593f98caa5,La société BINA HOLDING,unknown,no honorific printed,0,0,2
Pb4a6809e37,La société EKUITY Capital,unknown,no honorific printed,0,0,1
Pd9958720d7,La société FMBZ KPMG Tunisie (*),unknown,no honorific printed,0,0,4
P3c72059d61,La société LE PNEU,unknown,no honorific printed,0,0,2
P52cce3710f,La société MPBS est dirigée par un conseil d’administration et par un,unknown,no honorific printed,0,0,1
Pd9f0b708a3,La société PARENIN,unknown,no honorific printed,0,0,2
P9ebc6ab9ea,La société PGI Holding,unknown,no honorific printed,0,0,2
P014f2e0493,La société est administrée par un Conseil d'Administration composé de,unknown,no honorific printed,0,0,1
P093fc337a0,La société est administrée par un conseil,unknown,no honorific printed,0,0,4
P36dfab35b3,La société est administrée par un conseil composé de trois membres,unknown,no honorific printed,0,0,1
P60a782f2ab,La survenance d'un événement personnel I'empêchant d'exercer,unknown,no honorific printed,0,0,1
P07a0b6b456,Lamine CHARNI,unknown,no honorific printed,0,0,1
P08b5626956,Lanatyse prlncipaux d'activité,unknown,no honorific printed,0,0,1
P51f91688ab,Laurent ROMANET,unknown,no honorific printed,0,0,5
P44c65f2dff,Le 15 Mai 1938,unknown,no honorific printed,0,0,1
P0c942070a1,Le 15 mar 1938,unknown,no honorific printed,0,0,1
Pa5b7a9847e,"Le CNR sur les créances en défaut consomme 9,8% du PNB en 2019",unknown,no honorific printed,0,0,1
P80e0ceb68b,"Le Consei! d'Administration peut, entre deux Assemblées Générales",unknown,no honorific printed,0,0,1
Pac7bf7daa8,Le Conseit,unknown,no honorific printed,0,0,1
P06e0e17207,Le Consortium Tuniso,unknown,no honorific printed,0,0,1
P68af788492,Le Groupe des Assurances du Crédit Mutuel,unknown,no honorific printed,0,0,5
P65f8da2dbc,Le Transport et l'Aviation,unknown,no honorific printed,0,0,1
Peb57ea387f,Le bénéfice distribuable est constitué du résultat,unknown,no honorific printed,0,0,1
Pc58148ccea,Le chiffre d’affaires de notre,unknown,no honorific printed,0,0,1
Pa8d7d8eac0,Le cours de,unknown,no honorific printed,0,0,1
P3b80d178ab,Le cumul de qualité du,unknown,no honorific printed,0,0,1
P4c3640ae72,Le fonctionnement du Comité Permanent d'Audit Interne,unknown,no honorific printed,0,0,1
P676ce5ffc0,Le mandat,unknown,no honorific printed,0,0,1
Pbca397a2a3,"Le mandat des administrateurs MOURAD GHAZI, ABDELAZIZ BEN",unknown,no honorific printed,0,0,1
Pee5deb52ff,Le mandat des administrateurs prendra fin à r'issue de rAssembrée,unknown,no honorific printed,0,0,1
Pbbc698c3dc,Le nombre des membres du conseil,unknown,no honorific printed,0,0,1
P19d5907ad8,Le présent règlement Ils émettent des avis destines au Conseil,unknown,no honorific printed,0,0,1
Pe62d34ba3e,Le renouvellement des moyens et outils de production,unknown,no honorific printed,0,0,1
P28362e2039,Le réseau de Courtage accuse un,unknown,no honorific printed,0,0,1
P91de1747f0,Le résultat net de,unknown,no honorific printed,0,0,1
P32421310a1,Le secteur des assurances,unknown,no honorific printed,0,0,1
P32a35a7f85,Le sui dés missons d'audit réglementaire,unknown,no honorific printed,0,0,1
P755fd3fe6f,Le suivi des constats soulevés par les commissaires aux,unknown,no honorific printed,0,0,1
P98470f1972,Le suivi des travaux du Comité de coordination et de,unknown,no honorific printed,0,0,1
Pab4a3f28e2,Le système d'information,unknown,no honorific printed,0,0,1
Pde42e74dcb,Le tableau suivant,unknown,no honorific printed,0,0,1
Pc2fbc3d6be,Le tableau suivant illustre les chiffres et les variations observées,unknown,no honorific printed,0,0,1
Pc9fec27aae,"Le taux d'occupation a baissé de 46,20% en 2013 à 44,90% en 2014",unknown,no honorific printed,0,0,1
P89cb2da1dc,Le taux de présence de ses membres a été de,unknown,no honorific printed,0,0,1
Pf02be0cb37,Le transition politique avec l'adoption d'une nouvelle,unknown,no honorific printed,0,0,1
Pdac646df1a,LeConseild’Administration,unknown,no honorific printed,0,0,1
Pec7ebfb311,Leasing Algérie (MLA),unknown,no honorific printed,0,0,1
P77e78a9555,Lecture des rapports du conseil d'administration sur l'exercice 2004,unknown,no honorific printed,0,0,1
P16469d4ddf,Leila NAIJA,unknown,no honorific printed,0,0,1
P22dfc64bc1,Lerenouvellementdumandatdes membresindépendants etdu,unknown,no honorific printed,0,0,1
Pcbc79912ed,Les Ateliers Mécaniques du Sahel,unknown,no honorific printed,0,0,3
Pcc41ea8308,Les Autres Dommages aux,unknown,no honorific printed,0,0,1
Pcc391066d2,"Les Présidents des Comités, ou en cas d'empêchement un autre",unknown,no honorific printed,0,0,2
P54f144df2c,"Les actionnaires qui le souhaitent, peuvent se faire représenter à",unknown,no honorific printed,0,0,1
Pb24fa689c4,Les autres membres des organes d'administration,unknown,no honorific printed,0,0,1
P2b395cbfd9,Les charges d'exploitation,unknown,no honorific printed,0,0,1
P62fda29bd9,"Les comités doivent, à",unknown,no honorific printed,0,0,1
Pf36d8ac694,"Les comités doivent, à ce titre",unknown,no honorific printed,0,0,1
P32d15cc8b6,Les conditions d'accès à l'Assemblée,unknown,no honorific printed,0,0,1
P88593b671d,Les conseils de surveillance des FCPE constitués conformément,unknown,no honorific printed,0,0,1
Pe1249a8d2b,Les convocations prescrites par la loi vous ont,unknown,no honorific printed,0,0,1
Pde283abfa3,Les fonctions,unknown,no honorific printed,0,0,1
Pf7dd44e077,Les fonctions d'un,unknown,no honorific printed,0,0,1
P581302b597,Les mandats,unknown,no honorific printed,0,0,1
Pc910ec8f2b,Les missions fondamentales du Comité d’audit sont,unknown,no honorific printed,0,0,1
Pe66c9c3082,Les missions fondamentales du Comité sont,unknown,no honorific printed,0,0,5
P93625e70c0,"Les personnes morales de droit public, par leur",unknown,no honorific printed,0,0,6
P8be5d9b416,Les petits porteurs,unknown,no honorific printed,0,0,3
Pb643f57f00,Les premiers administrateurs ont été nommés par,unknown,no honorific printed,0,0,1
P8220303430,Les principales missions du conseil d'administration consistent à,unknown,no honorific printed,0,0,1
P5259346120,Les principaux agrégats d'activité et de performance,unknown,no honorific printed,0,0,1
Pd01002a69d,"Les reformes en question ayant tarde a venir, elles ont",unknown,no honorific printed,0,0,1
P906191a107,Les sinistres déclarés au titre,unknown,no honorific printed,0,0,1
Pa420f16d6d,"Les sociétés anonymes, par leur",unknown,no honorific printed,0,0,6
P02febe5617,"Les sociétés en nom collectif, les sociétés en commandite",unknown,no honorific printed,0,0,1
Pc0aeab7509,"Les sociétés en nom collectif, les sociétés en commandite et les",unknown,no honorific printed,0,0,1
Pac49fcd7b1,Les sommes reportées à nouveau,unknown,no honorific printed,0,0,1
P1b32e5c5e4,Les trois chartes ont été approuvées par,unknown,no honorific printed,0,0,1
P9497cd64bd,Limited : Société d'expertise comptable inscrite au tableau,unknown,no honorific printed,0,0,4
P6849556b74,Lo Corvsu,unknown,no honorific printed,0,0,1
P80c62277ab,Lolo. EX,unknown,no honorific printed,0,0,1
P635805b3f0,"Lorsqu'il l'estime nécessaire, 1L participe aux seances des",unknown,no honorific printed,0,0,1
P8f3ca190a0,Lorsque le conseil omet de procéder à la,unknown,no honorific printed,0,0,1
P8144ab2915,Lorsque le nombre des membres du Conseil,unknown,no honorific printed,0,0,2
P3a05160fa1,Législation applicable loi 92 24 du 9 Mars 1992 portant,unknown,no honorific printed,0,0,1
P05215eb26e,L’ A.T.D SICAR,unknown,no honorific printed,0,0,7
Paf942a9bbd,L’annec 2009 s’est soldec par un excellent resultat net,unknown,no honorific printed,0,0,1
P696ec2897a,L’article 16 de nos statuts stipule,unknown,no honorific printed,0,0,1
P05b742d397,L’ensemble de ces travaux offre la possibilité de,unknown,no honorific printed,0,0,1
Peb6fe1f733,L’ensemble de ces travaux ont permis à notre banque de,unknown,no honorific printed,0,0,1
P6703378ee9,L’evoluuon du chiffre d’affaires global du Groupe à connu,unknown,no honorific printed,0,0,1
P77199e147e,MAC SA,unknown,no honorific printed,0,0,1
Pa0a5fab12a,MADINA -EL MANSOUR,unknown,no honorific printed,0,0,2
P3af7974046,MAISON DU BANQUIER -MFC,unknown,no honorific printed,0,0,2
P1b30a3c23e,MANSOUR d'Administration,unknown,no honorific printed,0,0,2
P565c43c836,MARHABA CLUB,unknown,no honorific printed,0,0,2
P0a14a97b21,MAbderrazak BEN AMMAR*,unknown,no honorific printed,0,0,1
Paf0b61556d,MED INVEST COMPAGNY S.A représentée par,unknown,no honorific printed,0,0,2
P190bdd702d,MEDINVEST COMPANY,unknown,no honorific printed,0,0,1
P4ebfd91fed,"MENINX Holding, représentee par Mehdi TAMARZISTE",unknown,no honorific printed,0,0,1
P634c46d02a,"MENINX Holding, représentée par Mehdi TAMARZISTE, vice-Président",unknown,no honorific printed,0,0,2
P2224f90afc,MHédi DJILANI*,unknown,no honorific printed,0,0,1
P63d0be3340,MINISTERE DU DEVELOPPEMENT DE,unknown,no honorific printed,0,0,1
P7018493a30,MMohamed-Hechmi DJILANI*,unknown,no honorific printed,0,0,1
P4f18506e70,MONASTIR -SIBTEL -SICAF,unknown,no honorific printed,0,0,2
P208bff59fb,MONETIQUE TUNISIE -PARC DES AACTIVITES,unknown,no honorific printed,0,0,1
Pc0fa96e8c8,MOUNA SAIED,unknown,no honorific printed,0,0,2
P125d44ade6,MPEF IV (représenté par Anis Kallel),unknown,no honorific printed,0,0,1
Pc6b6cbe0e5,MPhilippe TARTELIN***,unknown,no honorific printed,0,0,2
Pb0880facf0,MRidha AYED *',unknown,no honorific printed,0,0,1
P497d3f0630,MT. KARIMEL GHARBI,unknown,no honorific printed,0,0,1
P2cfdd7e917,MT. MOHAMED,unknown,no honorific printed,0,0,1
P6f60933ca9,MYoussef IDANI *',unknown,no honorific printed,0,0,1
Pd639c0923f,Madih ESSID,unknown,no honorific printed,0,0,1
P33c6bf8c29,Magasin Général INVEST,unknown,no honorific printed,0,0,1
P3a11bf1b35,Magasin Général SICAR,unknown,no honorific printed,0,0,1
Pdb81379c06,Maghreb Leasing Algérie (MLA),unknown,no honorific printed,0,0,2
Pb045a2d54a,Mahmoud BABBOU,unknown,no honorific printed,0,0,3
P825fe9cf9f,Mahmoud Dimassi,unknown,no honorific printed,0,0,1
Pb22305d28c,Mahmoud Triki,unknown,no honorific printed,0,0,1
P704105b4f0,Maidi ZARKOUNA,unknown,no honorific printed,0,0,1
P17a7a5461b,Maintien des certifications qualité environnement ISO 9001,unknown,no honorific printed,0,0,1
Pfd622d061d,Majid Aoudni,unknown,no honorific printed,0,0,3
P60fa08e0d9,Malek Setthom,unknown,no honorific printed,0,0,1
P5a88748a23,Malher Kallel,unknown,no honorific printed,0,0,1
P9f246a4ab7,Mandat Mandataire,unknown,no honorific printed,0,0,1
P4c6cfab03b,Mandat/Date,unknown,no honorific printed,0,0,2
P1b0fa70422,Marc Beaujean,unknown,no honorific printed,0,0,2
Pe2bd23cb02,Marché des titres,unknown,no honorific printed,0,0,1
P311b27bd57,Mariem MAAOUI épouse,unknown,no honorific printed,0,0,1
P4f63ae5302,"Mars 2007, Cette rémunération est composée de",unknown,no honorific printed,0,0,1
P3f8d0ad138,Matricule fiscal 000080SPM000,unknown,no honorific printed,0,0,3
P835aab96cf,Matricule fiscal 000080SPMO00,unknown,no honorific printed,0,0,1
P77ea1161a9,Matricule fiscal 000080SPMOOO,unknown,no honorific printed,0,0,1
Pa67fc67a0b,Mehdi Cheriha,unknown,no honorific printed,0,0,1
P6acac587a5,Mehdi ETTRI,unknown,no honorific printed,0,0,1
P30227463ae,Mehdi Sethom,unknown,no honorific printed,0,0,5
P0e652b6b5e,Meninx Holding,unknown,no honorific printed,0,0,4
P27dc1f855c,Merci pour votre attention,unknown,no honorific printed,0,0,1
Pfeb15ce2f3,Mh Zied Kassar représente L'4 Amen Bunk,unknown,no honorific printed,0,0,1
P542a3139e7,Ministère de,unknown,no honorific printed,0,0,1
Pbfac34aa25,Ministère de l’Agriculture,unknown,no honorific printed,0,0,1
Pf6479d0116,Ministère des Finances,unknown,no honorific printed,0,0,2
P587533524a,Ministère du Transport,unknown,no honorific printed,0,0,1
Pd571d5f07a,Ministère du développement et de la coopération internationale,unknown,no honorific printed,0,0,1
P29e5efeedf,Mise en place d'une Politique de contrôle,unknown,no honorific printed,0,0,1
Pd4f486d747,Mise en place d'une méthodologie d'évaluation de,unknown,no honorific printed,0,0,1
Pc79fcadf00,MmeHéla BRIGUI HAMIDA,unknown,no honorific printed,0,0,1
Pae0d2cf9c4,Moez JOUDI Membre 2016-2018,unknown,no honorific printed,0,0,1
Pc55f942c7e,Moez LABIDI,unknown,no honorific printed,0,0,1
P01b8e4c565,MohamdËTZAOU|A,unknown,no honorific printed,0,0,1
Pe93624b228,Mohamed ABOU HAMMOUR,unknown,no honorific printed,0,0,2
P046bcc744f,Mohamed AGREBI,unknown,no honorific printed,0,0,2
Pa8dbf4fd58,Mohamed Adel BELFEKIH,unknown,no honorific printed,0,0,1
P6878c55eb0,Mohamed Afif Chelbi,unknown,no honorific printed,0,0,5
P5006cef7e8,Mohamed Amine CHABCHOUB,unknown,no honorific printed,0,0,1
Pb689ed09de,Mohamed Aziz Ben SLIMANE,unknown,no honorific printed,0,0,1
Pe4f5401483,Mohamed BEN SEDRINE,unknown,no honorific printed,0,0,2
P067c018209,Mohamed Benzarti,unknown,no honorific printed,0,0,1
Pf936ddc0ed,Mohamed EL KETTANI,unknown,no honorific printed,0,0,2
P3f1412656e,Mohamed Fahd Sakher EL MATERI 2,unknown,no honorific printed,0,0,4
P8bc66c98ad,Mohamed GHALLAB*,unknown,no honorific printed,0,0,1
Pdaa87342c3,Mohamed GHELLALLA,unknown,no honorific printed,0,0,1
P8c804841d9,Mohamed Ghazi BEN TOUNES,unknown,no honorific printed,0,0,1
Pee37045257,Mohamed Hedi,unknown,no honorific printed,0,0,1
Pda76f1bf3d,Mohamed KETTANI,unknown,no honorific printed,0,0,2
P028a168758,Mohamed LASRAM,unknown,no honorific printed,0,0,2
P397641d392,Mohamed Moncef SAID,unknown,no honorific printed,0,0,2
Pb0c9b7bbb3,Mohamed Nabil ESSASSI,unknown,no honorific printed,0,0,1
P2b47258c8e,Mohamed Nidhal MARZOUK,unknown,no honorific printed,0,0,1
P8bf2016772,Mohamed REGAYEG,unknown,no honorific printed,0,0,1
P31ac4add8a,Mohamed SAFRAOUI,unknown,no honorific printed,0,0,1
P768e0b89c7,Mohamed Salah KHALFALLAH,unknown,no honorific printed,0,0,2
P6e673c7b2b,Mohamed TOUZI,unknown,no honorific printed,0,0,1
P51787ebf61,Mohammed Ali ABABOU,unknown,no honorific printed,0,0,1
P7834040e3d,Mohammed HAITAMI,unknown,no honorific printed,0,0,2
P66fe0f26b5,Molka SLIMANE***,unknown,no honorific printed,0,0,3
P460319c0a8,Moncef BOUSSANNOUGA ZAMMOURI,unknown,no honorific printed,0,0,1
P6880d8b3d7,Moncef DAKHLI est actuellement,unknown,no honorific printed,0,0,1
P312664eb80,Mongi LOUKIL,unknown,no honorific printed,0,0,2
Pe852ec4dc0,MonsieurAli Ismaïl,unknown,no honorific printed,0,0,2
P2ad1e09cfd,Montacer Mahmoud MANSOUR,unknown,no honorific printed,0,0,1
P1c726983f2,Mortalité de Bétails,unknown,no honorific printed,0,0,1
Pb94e47783f,Mortalité de bétails qui accuse,unknown,no honorific printed,0,0,1
Pafd9199523,Mosbah HELALI,unknown,no honorific printed,0,0,2
P26011c4cae,Mouldi ZAIENE,unknown,no honorific printed,0,0,2
P96f2c4bdb8,Mounir DRISSI,unknown,no honorific printed,0,0,2
P041828c108,Mourad BEN Membre du Conseil,unknown,no honorific printed,0,0,2
P8e3b82f5d8,Mourad DIMASSI,unknown,no honorific printed,0,0,1
Pf8ca516524,Mourad MHIRI,unknown,no honorific printed,0,0,4
Pe0013d25b3,Moy. Pondere,unknown,no honorific printed,0,0,1
P2dd5865451,MrAfif BEN YAHIA,unknown,no honorific printed,0,0,2
P51a00e84ef,MrChokri BEN AYED***,unknown,no honorific printed,0,0,3
Pcd00fb997f,MrMoez TERZI,unknown,no honorific printed,0,0,1
P519fa0a1a4,MrSkander KAMOUN,unknown,no honorific printed,0,0,4
Pb362603b8c,Municipalité de Kasserine,unknown,no honorific printed,0,0,2
P1bfd089c09,Mzoughi MZABI,unknown,no honorific printed,0,0,5
Pf2af5cc2b1,"N"" 31 DU",unknown,no honorific printed,0,0,1
P5c29db3760,N' 941122,unknown,no honorific printed,0,0,1
P2524fb362e,N/atthieu Bohl,unknown,no honorific printed,0,0,1
Pe564223255,NASSER CHETIT EL KOTBI,unknown,no honorific printed,0,0,1
P388db73ac7,Nabil GATTI,unknown,no honorific printed,0,0,2
P9664730fd2,Nationalité Tunisienne,unknown,no honorific printed,0,0,5
P5a5d9defb3,Nature de dépôts,unknown,no honorific printed,0,0,1
P68d91ce6b4,Ne peuvent être membres du conseil d'administration,unknown,no honorific printed,0,0,2
P4282ae374a,Nesrine CHOUCHENE,unknown,conflicting honorifics,1,1,0
P180798df43,Nicolas Poirot et de Aymen Ghorbe viennent à échéance lors de cette Assemblée Générale Ordinaire,unknown,no honorific printed,0,0,1
P46c022a19e,Nilo SALVATICI,unknown,no honorific printed,0,0,1
P33202a524f,Nom Fonction Date expiration du,unknown,no honorific printed,0,0,1
Pa94e232090,Nom Pr6nom,unknown,no honorific printed,0,0,1
Pa06b9e0db5,Nom Prénom,unknown,no honorific printed,0,0,3
Pb8e64e2448,Nom Qualité,unknown,no honorific printed,0,0,1
Pa7c08750cc,Nom Qualité Mandat,unknown,no honorific printed,0,0,1
Pdc6ae4c175,Nom de la société mère qui publie les comptes consolidés,unknown,no honorific printed,0,0,1
Pd69ab60e6b,Nom du,unknown,no honorific printed,0,0,1
Pc43fd205ca,Nom et,unknown,no honorific printed,0,0,1
P62674a781a,Nombre de,unknown,no honorific printed,0,0,3
P2da1a5c607,Nombre de tenue de réunions du comité de nomination et de rémunération : 1,unknown,no honorific printed,0,0,1
P9cca595e32,Nombre de titres,unknown,no honorific printed,0,0,1
P71a1719d8f,Nommé en qualité d’Administrateur en remplacement de,unknown,no honorific printed,0,0,2
P425f604784,Nommé le,unknown,no honorific printed,0,0,1
P0d49d76355,Nommée en qualité d’Administrateur indépendant en,unknown,no honorific printed,0,0,1
Pd96deefb66,Nommée en qualité d’Administrateur indépendant par l’AGO du,unknown,no honorific printed,0,0,1
P5451308d74,Nommés par l'AGC du 29/10/2012,unknown,no honorific printed,0,0,1
Pe1bbc23553,Noms Prénoms,unknown,no honorific printed,0,0,1
P65649aee73,Noms et,unknown,no honorific printed,0,0,1
P479c6e1a69,Notice publiée au JORT no 35 du 30 avril,unknown,no honorific printed,0,0,1
P266a791575,Nous avons procédé à la vérifrcation,unknown,no honorific printed,0,0,1
P85eb1a89a5,Nous avott,unknown,no honorific printed,0,0,1
P166aba9f52,Nous vous avons réunis en Assemblée Générale,unknown,no honorific printed,0,0,1
P28c11f703f,Nébil BEN YEDDER,unknown,no honorific printed,0,0,9
P4fa7f6cd33,Néji 'HIRI,unknown,no honorific printed,0,0,2
P2fa0058549,OASIS- LES ENTREPOTS,unknown,no honorific printed,0,0,2
P6fd623e7a4,OASIS- LES ENTREPOTS FRIGORIFIQUES DU,unknown,no honorific printed,0,0,1
P4b7163a5f0,OBLIGATAIRE SICAV -POLE DE COMPETITIVITE DE,unknown,no honorific printed,0,0,1
P7599475e11,OCEANA (contrats conclus en 2015 et 2017),unknown,no honorific printed,0,0,1
P981a0121dd,OLIVIER PEQUEUX,unknown,no honorific printed,0,0,1
P7a0227bce6,ONAS Mohsen LAOUINI,unknown,no honorific printed,0,0,2
Pc55f8cd4a5,OSaaéé Cionisienne des Sndustries de Pneumatiques,unknown,no honorific printed,0,0,1
Pc555befcec,Objet social,unknown,no honorific printed,0,0,4
P7dc50f8f79,Objet social Entreprendre toutes opérations d'Assurances et,unknown,no honorific printed,0,0,1
P81f53b58e2,Office des Céréales,unknown,no honorific printed,0,0,2
P47710ec5da,Omnicanal et du CBS réalisées par un prestataire,unknown,no honorific printed,0,0,1
P25d2da41e4,Ordinaire Consécutives. Tout,unknown,no honorific printed,0,0,1
Pd3c5c19e05,Ordinaire appelée à statuer sur les comptes de,unknown,no honorific printed,0,0,1
P1c92a395b7,Ordinaire en vue du comblement,unknown,no honorific printed,0,0,1
P55d96c11fc,Ordinaire en vue du comblement de,unknown,no honorific printed,0,0,1
P6558eba9ea,"Ordinaire, conformément à l'article 25 des",unknown,no honorific printed,0,0,1
P18372015b1,"Ordinaire. Ces Administrateurs étant rééligibles, et acceptant le renouvellement de leurs mandats, nous vous",unknown,no honorific printed,0,0,1
P2c1d294d5f,"Ordre du Jour de l’Assemblée Générale Ordinaire, 03 juin 2015",unknown,no honorific printed,0,0,1
P7ed0a9f24c,P.G. I,unknown,no honorific printed,0,0,2
