spell_id,obs_date,obs_kind,obs_event_id,evidence_quote
SP_90259f80b943482a2ba6,2011-02-07,onset,EV_99fb2e9d6349211cf423,"Suivant procès verbal de l'assemblée générale ordinaire modificative du 12 Août 2011 enregistré à la recette des finances Hammam Chatt, le 24 Août 2011 sous le numéro 11701351 et suivant quittance num"
SP_bd097cc6904298b7c51d,2011-06-17,renewal,EV_d55251d1ca4cd9de61e6,"à la Recette des Finances de la Charguia dont 2 exemplaires sont déposés au greffe du Tribunal de 1ère Instance de Tunis en date du 25 Novembre 2011 sous le n° D0110292004, il a été décidé le renouvel"
SP_6de9d0d69b72a25c4b06,2011-02-02,terminus,EV_4ebe258d2535f131938f,"- la cooptation de Monsieur Raouf Chekir en tant que nouvel administrateur en remplacement de Monsieur Montassar Ouaili démissionnaire,"
SP_13525bd612d5aaf2ad5d,2011-02-02,terminus,EV_28ee072d43d2740c580c,"- la cooptation de Monsieur Ali Ghodbani en tant que nouvel administrateur en remplacement de Monsieur Raouf Chekir démissionnaire,"
SP_08a6b8f2dbb28a095c73,2011-02-02,terminus,EV_dc135362102ab54ca987,"- la cooptation de Monsieur Noureddine Bouali en tant que nouvel administrateur en remplacement de Monsieur Maledh Marrakchi démissionnaire,"
SP_5395823fc9ef67ae33b1,2011-02-02,terminus,EV_6c3f939dad8c293bb2a3,et la nomination de Monsieur Ali Ghodbani Président du Conseil d'Administration en remplacement de Monsieur Raouf Chekir démissionnaire.
SP_060f59a3e7139e6971ae,2011-11-22,onset,EV_1b751ecfa89650ded2eb,Gérant : M. Mohamed Moncef Khechine.
SP_7d7f01e8c4b2505c7888,2011-11-01,onset,EV_c676d726235fef614ebc,Gérance : Le premier Gérant est Monsieur Taha Mustapha Mohamed Ellafi le deuxième Gérant est Monsieur Chokri Ben Mustapha Rekik pour une durée de 3 Années avec les mêmes pouvoirs et avec signature Con
SP_0e7093b00fa3410ae30a,2011-08-18,onset,EV_87c97396555f7c9b0b42,5- Nomination d'un 2ème Directeur Général Adjoint Monsieur Néji Mhiri pour trois ans.
SP_59f1841483ab6c55137c,2011-08-19,renewal,EV_5a50acd9b8d1510c2aec,1- Renouvellement du mandat du Président Directeur Général Monsieur Sami Mhiri pour trois ans.
SP_ebfa1373049577451594,2011-11-21,renewal,EV_d77e2db3b15fc7916e71,1/ Renouvellement du mandat de Monsieur Oueslati Ali gérant de la société pour une période de trois ans renouvelable avec les pouvoirs les plus étendus suivant le statut de la société.
SP_7270c403ec50a5ed1a28,2011-10-20,onset,EV_be53fdcaa7547dae0d94,"greffe du tribunal de première instance de Bizerte le 29/11/2011 sous le n° 201158684, il a été décidé de détacher Mr SABRI MALEK CHTA de ces fonctions en tant que gérant et la nomination de Mr Mohame"
SP_94b3f5ce082a2dae3012,2011-10-20,onset,EV_cc8e95deeae4af162f65,"greffe du tribunal de première instance de Bizerte le 29/11/2011 sous le n° 201158684, il a été décidé de détacher Mr SABRI MALEK CHTA de ces fonctions en tant que gérant et la nomination de Mr Mohame"
SP_06ebdee9dcdd8d20051c,2011-11-25,onset,EV_fb3cb303dab45da54710,"3- Premier Conseil d'Administration : En vertu du : procès verbal de premier Conseil d'Administration, tenue le 28 novembre 2011, enregistré à la Recette de l'enregistrement des actes de sociétés 1er "
SP_58928b767f42dd9179b5,2011-11-25,onset,EV_eb50089b91c070f77237,"3- Premier Conseil d'Administration : En vertu du : procès verbal de premier Conseil d'Administration, tenue le 28 novembre 2011, enregistré à la Recette de l'enregistrement des actes de sociétés 1er "
SP_07512699390d6bd4a63a,2011-11-16,onset,EV_213dafdb3a55d233a00b,Gérance : Messieurs Yassine Karoui et Paludo Carlo sont désignés gérants de la société pour une durée de trois ans avec les pouvoirs les plus étendus.
SP_9b12e986f7f23ea27e99,2011-11-28,onset,EV_c4e59a45b71bea667688,Gérance : Monsieur Mohamed Khalil Chouikha est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_aa19fab66b41b0cf5f0e,2011-12-01,onset,EV_7fdda3bcfbcf70bf0446,Gérance : Monsieur Mohamed Adel Triki est nommé Gérant de la société avec les pouvoirs les plus étendus.
SP_e873a47ec09f30c4561b,2011-11-28,onset,EV_3b7a5943e89a1c5a7952,"Gérance : Monsieur Hammami Chafik est désigné gérant, Monsieur Moez Lassoued désigné cogérant."
SP_f0ce813ad75f308aef51,2011-11-13,onset,EV_0798f4845ed5549dad17,Gérance : Mr Hichem Trigui est nommé gérant de la société pour une durée illimitée.
SP_dc655ac68e18bc751dc9,2011-12-05,onset,EV_73229ee4a7a1a7b33c52,Gérance : Mr Makram Khalfallah gérant de la société et Mr Aymen Slama cogérant.
SP_3e734cb92b59ed86a1ad,2011-11-29,onset,EV_77c1001b019197db4c66,Gérance : Monsieur Mohamed Ben Hassen Bouricha est nommé Gérant de la société pour une durée de trois ans.
SP_c86b71bf4316b2ab2458,2011-04-19,onset,EV_a5a80272828583337587,- Nomination de Monsieur Mohamed Ridha Ellouze en qualité de président du conseil.
SP_d0622661f18136b4a35c,2011-04-19,onset,EV_ef6adea97a9f4b2704e8,- Nomination de Monsieur Olivier Caulet en qualité de directeur général.
SP_248d8c80ab05afc800c1,2011-10-26,renewal,EV_14d3cb3a71f285dda4f4,"- Renouvellement du mandat du gérant, Monsieur Mohamed Bourguiba pour les exercices 2012, 2013 et 2014."
SP_3f8e43f8167a917d7e75,2011-03-21,renewal,EV_59d2dca6468885f8640b,"1- Renouvellement du mandat du gérant Mr Tahar Denguir pour une période de deux ans, ce mandat prend date d'effet à partir du 4/01/2011."
SP_1d63dceb1567829a0376,2011-12-08,onset,EV_010047e184f6819f0a0a,"Suivant P.V, enregistré à la recette des finances d'Akouda le 21/11/2011 sous le n° 11801180 quittance n° 16086, dont deux exemplaires ont été déposés au greffe du tribunal de 1ère instance de Sousse "
SP_5678ae0b5d691244b4ee,2011-11-21,onset,EV_bbfa5a4e1d086eb3a1de,Gérance : Monsieur Samir Laribi et Fethi Ghodhbani ont désignés gérants statutaires pour une durée non limitée et avec les pouvoirs les plus étendus.
SP_d79cace327049bad42c1,2011-10-26,onset,EV_2cff4c95f53be7d48eae,- Monsieur Mohamed SASSI a été nommé Président du Conseil d'Administration pour toute la durée de son mandat d'administrateur. Il ressort du dit procès verbal que le Conseil a délégué les pouvoirs néc
SP_2a875b840c41adcb9ffd,2011-12-13,onset,EV_f37fbae34f92f3589843,Gérance : Mr. Salem Ben Hassen Ben Ali Kamoun a été nommé gérant avec les pouvoirs les plus étendus.
SP_5db4f75e765283f67a3e,2011-12-09,onset,EV_ff2cd23ffca952b853a2,Gérance : Monsieur Mohamed Lotfi Zouari est nommé gérant de la société avec tous les pouvoirs énoncés aux statuts.
SP_29f18054da5e46e67877,2011-04-10,onset,EV_ce1553d6b6a0cb15a0b2,Gérance : L'associé unique Mr Ali El Mabrouk avec les pouvoirs les plus étendus.
SP_7205af639311bbbba887,2011-06-27,renewal,EV_9f562aa58b53c80e3251,Et suivant Procès Verbal de la réunion du Conseil d'Administration de la même journée enregistré à la Recette des Finances de Mégrine le 7 septembre 2011 - Quittance n° M049972 - Enregistrement n° 117
SP_6416c2e1dde26bf0dc23,2011-06-27,renewal,EV_706b3cbbe9192b0ba186,Et suivant Procès Verbal de la réunion du Conseil d'Administration de la même journée enregistré à la Recette des Finances de Mégrine le 7 septembre 2011 - Quittance n° M049972 - Enregistrement n° 117
SP_abd05cd937f6df72fc0f,2011-10-18,terminus,EV_ce4e4e3fd4a52a3ee40c,- Monsieur Mohamed Nejib Ben Hassen Atia démissionne de ses fonctions de directeur général.
SP_426ac919d640991db79a,2011-09-15,onset,EV_4d8b7ee996325ec93bea,- Nommé M. Tarek Abdennadher membre de l'ordre des experts comptables de Tunisie comme commissaire aux comptes pour une période de 3 ans (2011 - 2012 - 2013).
SP_d90cadbb09f8d2412ae6,2011-12-12,onset,EV_c43c5578162e0e42ea14,Gérance : Monsieur Sallami Tarak a été nommé gérant de la Société pour 3 ans.
SP_be67e110641f7380614d,2011-12-14,onset,EV_e40249193471cf0ab7dc,Gérance : Mme Hammami Imen est gérante de la société.
SP_36092383765cf2c31ee0,2011-07-05,onset,EV_a74a6441a2307496e393,- La non nomination d'un nouveau Directeur Général Adjoint en remplacement de Mr Bertrand Derazey.
SP_6c4bbb7b9720e5b9086d,2011-05-23,onset,EV_9c42a4e07a11496d111a,"Par P.V de l'AGO daté du 23/5/2011, enregistré à Akouda le 01/12/2011, Quittance n° M016526, enregistrement n°1180217, les actionnaires ont décidé à l'unanimité de renouveler le mandat des membres du "
SP_70b7aa98282b60069421,2011-05-23,onset,EV_442c2fa56f02e2bfe1a0,"Par P.V de l'AGO daté du 23/5/2011, enregistré à Akouda le 01/12/2011, Quittance n° M016526, enregistrement n°1180217, les actionnaires ont décidé à l'unanimité de renouveler le mandat des membres du "
SP_648913abfb545c48a47a,2011-05-23,onset,EV_2f5663922bf3271fbd0d,"Par P.V de l'AGO daté du 23/5/2011, enregistré à Akouda le 01/12/2011, Quittance n° M016526, enregistrement n°1180217, les actionnaires ont décidé à l'unanimité de renouveler le mandat des membres du "
SP_8993e2a20ba2256072cc,2011-12-05,renewal,EV_1b7c4284a6929ab748be,"En vertu du Procès-verbal de la réunion du Conseil d'Administration en date du 5 décembre 2011 enregistré à la Recette de l'Enregistrement des Actes de Sociétés à Sfax le 6 décembre 2011, quittance n°"
SP_8ea22a7a4fde11f1855f,2011-12-07,onset,EV_5e012639658348cc2253,Gérance : Mr Triki Souhail est nommé gérant de la Société pour une durée de 3 ans renouvelables.
SP_a326fd70c0a513215613,2011-10-31,onset,EV_ed343d3befa7e03ae71c,"il a été décidé la nomination de Mr FERSI Nasr, Mr Fersi Mohamed, Mr Fersi Ihsan, en tant que membres de conseil d'administration pour la période de trois ans s'achèvent avec la réunion de l'assemblée"
SP_006a1dff1d56a42aa00d,2011-12-09,onset,EV_f16e3e74992004cc398b,"Suivant procès verbal du premier conseil d'administration en date du 13 décembre 2011, enregistré à la REAS le 20 décembre 2011 sous le n° 11712624 quittance n° 14687, il a été décidé la nomination de"
SP_5459dedf64a49f9c6c77,2011-12-15,onset,EV_1cf1f7f2e5a4c57faa5b,Gérant : Monsieur Ahmed Bannani jouissant tout pouvoir.
SP_4aa6dbca735edc921c62,2009-03-16,renewal,EV_27e1dd0cbe966553a612,- Le renouvellement du mandat de M. Moncef SELLAMI en sa qualité de Directeur Général;
SP_32950e15813e24df15d9,2009-03-16,onset,EV_5475be8d708ac9dea22c,- La nomination de M. Kais BELLIL en qualité d'Administrateur Délégué.
SP_bb0845bfc5c7ec325548,2009-03-16,renewal,EV_cd919fcf17aeff012b13,"1- le renouvellement du mandat des administrateurs suivants pour une période de trois ans soit : Messieurs, Laurent Benoit, André Tavernier, Moncef Sellami, Slim Sellami, Ahmed Cherif, Kais Bellil;"
SP_34cc36dcb35be8cc43d1,2009-03-16,renewal,EV_0fc233e8c326cf43e689,"1- le renouvellement du mandat des administrateurs suivants pour une période de trois ans soit : Messieurs, Laurent Benoit, André Tavernier, Moncef Sellami, Slim Sellami, Ahmed Cherif, Kais Bellil;"
SP_9245c23f923a656a52fc,2009-03-16,renewal,EV_9d50f760a319311a6674,"1- le renouvellement du mandat des administrateurs suivants pour une période de trois ans soit : Messieurs, Laurent Benoit, André Tavernier, Moncef Sellami, Slim Sellami, Ahmed Cherif, Kais Bellil;"
SP_105485c9eca2a64fb1f6,2009-03-16,renewal,EV_bdfee12bf2b5d57520f1,"1- le renouvellement du mandat des administrateurs suivants pour une période de trois ans soit : Messieurs, Laurent Benoit, André Tavernier, Moncef Sellami, Slim Sellami, Ahmed Cherif, Kais Bellil;"
SP_798896e5606f37e9b99f,2011-12-22,onset,EV_fbc02df5e0b099207537,Gérant : M. Férid Abbas pour une durée de (3) ans renouvelables
SP_7c9e1c3c47852522f481,2011-12-19,onset,EV_3341bcb615a77531d1b2,Suivant PV du 19/12/2011 enregistré à la recette de finance de Tunis sous le n°11802889 quittance n°3085 en date du 22/12/2011 il a été décidé : Madame Sana Triki Sellami est nommée gérante de la soci
SP_5ca9467ccdba7a9a3dfa,2011-12-17,terminus,EV_49aab8f0e5811cd544fa,Acceptation de la démission de Monsieur Hakan Uslu de ses fonctions de cogérant et maintien de Madame Ibtissem Mabrouk Ep. Tomac comme unique gérante de la société et la modification en conséquence de
SP_5bf614a3a12718890de5,2011-12-21,onset,EV_4b195305d919fb91c408,Gérance : Mr Telmoudi Abdelkarim est nommé gérant de la société.
SP_4f36bfc9d1ea8986b718,2011-12-31,onset,EV_68c674a1ebe2de5a36aa,Gérance : Monsieur Ahmed Sassi et Mustapha Sassi ont été désignés
SP_ac7d24ac70e38584ca60,2011-12-05,onset,EV_9b490573c374a6fa82f2,- Gérance: Mr INGRASCIOTTA LORENZO nommé gérant de la société pour une durée de trois ans.
SP_4627e2220f759f27b0b6,2011-12-05,onset,EV_81b8f32dc49ba7c4d058,- Nomination d'un nouvel administrateur : Mr Mehdi Khemiri.
SP_ff6eed8cebf35260f2dd,2012-01-05,onset,EV_28dc757e39b4084507b7,Gérance : Mr Giovanni Casavecchia est nommé Gérant de la Société pour toute sa durée avec tous les pouvoirs énoncés au statut les plus étendus.
SP_9235c27b111828f2df2d,2011-12-27,onset,EV_7bea355e7e1191dc5566,Gérance : Mr. Slim Ben Salem Ben Hassen Kamoun a été nommé gérant avec les pouvoirs les plus étendus.
SP_fdef09373245e982345b,2011-12-01,onset,EV_fd3d47083eb57533be68,Gérance : Mr Kamel Jedda est nommé Gérant Statutaire de la société pour une durée indéterminée et avec les pleins pouvoirs.
SP_cd4961d5c20422253081,2011-12-15,onset,EV_e350839cabc4029e6756,Gérance : Mme Salwa Garbaa est nommée gérante de la société pour toute sa durée avec les pouvoirs les plus étendus.
SP_849779ff39a82ed88fc8,2010-07-20,terminus,EV_84a69029186784ad7f65,"(*) : Nommés par le Conseil d'Administration du 20/07/2010 en remplacement des administrateurs démissionnaires Mme. Mouna HIDOUSSI et M. Hatem HIDOUSSI, lesquelles nominations ont été approuvées par l"
SP_3d1cff99a4af7c1fb6e3,2010-07-20,onset,EV_af1f0ba63638cdfea20b,| M. Aissa HIDOUSSI | Président du Conseil (*) | Mai 2011 | Ennasr II Ariana |
SP_ea4b2dc6212c0b9c6279,2010-07-20,onset,EV_50b0d9870439674580d5,"Un contrat de liquidité pour une période de Six (06) mois à partir de la date d'introduction est établi entre la Tuniso-Seoudienne d'Intermédiation « TSI », intermédiaire en bourse et l'actionnaire de"
SP_ca805f354c072d085d9c,2011-12-20,terminus,EV_70feb620ca03d3505176,- D'accepter la démission de monsieurs Mario Angelo Morabito et Fabrizio Di Cencio et la nomination de Mr Paolo Piangianni comme gérant pour une période de 3 années.
SP_85699fd18b8da886be11,2011-12-28,onset,EV_3f1ce40dd7895c0cc43d,"3- Premier Conseil d'Administration : En vertu du procès verbal du premier conseil d'administration tenu le 28 décembre 2011, enregistré à la recette de l'enregistrement des actes des sociétés siège à"
SP_5eb58fdf9b4562729440,2011-12-28,onset,EV_12cee9e22cb84516b75e,"3- Premier Conseil d'Administration : En vertu du procès verbal du premier conseil d'administration tenu le 28 décembre 2011, enregistré à la recette de l'enregistrement des actes des sociétés siège à"
SP_c9d1d728cab651eb4c5f,2012-01-10,onset,EV_971f541c8c85c0c7d3c2,1. Nomination d'un nouveau Président de conseil Mme Nabiha BOUZGUENDA ZGHAL
SP_0ac62d368643356e1b2a,2012-01-05,onset,EV_b70e755a2478c1ab2cd7,"deux exemplaires ont été déposés au greffe du tribunal de première instance de Béja le 5 janvier 2012 sous le n°D00592011, il a été décidé la Nomination de Mme Brahmi Henda Présidente Directeur Généra"
SP_0ac62d368643356e1b2a,2012-01-05,confirmation,EV_edd94a1974bd4079b58c,"6. La nomination des premiers administrateurs, Mme Henda Brahmi, Mme Sana Brahmi et Mr Riadh Zouaghi"
SP_402288cfcd2fb3de59dc,2012-01-05,onset,EV_8c583a0ef45238008548,"6. La nomination des premiers administrateurs, Mme Henda Brahmi, Mme Sana Brahmi et Mr Riadh Zouaghi"
SP_1a330a0de11b12b50a67,2012-01-05,onset,EV_1ee3d81a4c293642122e,"6. La nomination des premiers administrateurs, Mme Henda Brahmi, Mme Sana Brahmi et Mr Riadh Zouaghi"
SP_6bb20afb13a7a6b31a60,2011-10-03,onset,EV_edcfb21f58e6ea54e2f3,- Mr Ramzi Nammouchi : Président.
SP_a9944d51fad5126cc597,2012-01-12,onset,EV_01cd44e92e1de3731d02,"Nomination de la société SIP SICAR représenté par Madame Zeineb Chlaifa comme administrateur de la société pour les années 2012, 2013 et 2014."
SP_e3c950102452a28004ac,2011-11-01,onset,EV_a816706c7f4e62f248db,Du procès verbal de la première réunion du conseil d'administration en date du 1er novembre 2011 enregistrée à la recette des actes de sociétés 1er bureau Tunis le 23 novembre 2011 sous le numéro 1181
SP_b2d64117a06651f23140,2011-11-01,onset,EV_031fa9df7258defbb34c,Du procès verbal de la première réunion du conseil d'administration en date du 1er novembre 2011 enregistrée à la recette des actes de sociétés 1er bureau Tunis le 23 novembre 2011 sous le numéro 1181
SP_6ecf20bb44037a29f523,2011-10-05,onset,EV_5f92cc670ad52df327ef,"En vertu du procès verbal de l'Assemblée Générale Extraordinaire des associés réunie le 5 octobre 2011, enregistré à la recette des finances de Sakit Eddayer à Sfax le 21 décembre 2011, sous le n°1170"
SP_6ecf20bb44037a29f523,2012-08-09,confirmation,EV_782f2b21de5dc84029b7,"En vertu du procès-verbal de l'assemblée générale extraordinaire des associés réunie le 9 août 2012, enregistré à la recette de l'enregistrement des actes des sociétés de Sfax le 13 septembre 2012, so"
SP_e182b42cbcc3c67995bb,2011-12-27,onset,EV_cab5a316b7bc4461d635,Gérance : Monsieur Karim Abdennadher est nommé gérant de la société avec tous les pouvoirs les plus étendus.
SP_4c2d46f1607e162d0da1,2011-12-30,terminus,EV_fb1d1b3e2e822549ca0c,Accepter la démission du Directeur Général Mr Habib Jemli ; nommer Mr Mohamed Rekik comme Président Directeur Général; et ce pour la durée de son mandat d'Administrateur.
SP_42ec997ee8a0c522c833,2011-11-21,renewal,EV_06fac79151dc7d2ec06e,"- Le renouvellement du mandat des administrateurs Mr Karim Ben Nasr, Mr Slim Ben Nasr, Mr Jedidi Jendoubi, la société Naceur Immobilière et La Compagnie Eurafricaine de Réalisations Industrielles « CE"
SP_42ec997ee8a0c522c833,2011-12-08,renewal,EV_0e8db508f9eee35e575a,"- Le renouvellement du mandat des administrateurs Mr Karim Ben Nasr, Mr Slim Ben Nasr, Mr Jedidi Jendoubi, la société Naceur Immobilière, la Compagnie Eurafricaine de Réalisations Industrielles «CERI»"
SP_8d53377c5697f5d4dd66,2011-06-29,terminus,EV_481a5430f508a52deb9f,"- Démission du gérant de la société Monsieur Mohamed Salah Chérif,"
SP_ff4f1a9d4a550964ef88,2011-06-29,onset,EV_deb29fea80fdb655e7e4,"- Nomination de Monsieur Béchir Mokadam comme un nouveau gérant,"
SP_a83c7bd8fab4382fcf75,2011-12-01,terminus,EV_f5fec4f58ca7cec03721,- D'accepter la démission de Mr Mohamed Ben Abdessalem Loukil de ses fonction de gérant de la société.
SP_e7c1e0b41b53016b4a28,2012-01-12,onset,EV_c60f8e7ab0ffa3d1b921,Gérance : Mr Moktar Jabeur et Mr Mohamed Riadha Tlili sont nommés et agissant conjointement.
SP_39c4c61f5c1da02bdfbc,2012-01-16,onset,EV_1e1856c17825504b8f9e,Gérance : Monsieur Ameur Abdennadher est désigné gérant de la société pour une durée indéterminée avec les pouvoirs les plus étendus.
SP_91315f1ea878d7dc1bb7,2011-01-01,onset,EV_a76982359b668b598bbe,"La société anonyme dite Tunisie Leasing, au capital de 35.000.000 dinars, ayant son siège social à Tunis, avenue Hédi Karray - Centre Urbain nord de Tunis, immatriculée au registre de commerce de Tuni"
SP_af6812abf904f4a491ca,2010-06-21,renewal,EV_705cd32150d89433dd43,"Le renouvellement du mandat de Mr Kamel Rebai en qualité de gérant de la société pour une période de trois ans 2010,2011 et 2012."
SP_a0f11dcc4807485f6a86,2012-01-09,onset,EV_89d9381361a5f66503c7,Gérance : Mr Mohamed Bejaoui est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_3fd108c99e3cec9cbbb8,2011-05-25,onset,EV_6ba9069365406ebe6db1,"Suivant le procès-verbal du Conseil d'Administration en date du 25/05/2011 enregistré à la recette des finances de la rue d'Autriche Tunis le 22 août 2011, quittance n° M055753, n° d'enregistrement 11"
SP_b0c8fe755983dad66bb8,2012-01-04,onset,EV_3722c61ebd2c860320d6,Le renouvellement de la gérance de Mme Wissal Kamoun qui est nommée gérante statutaire de la société pour trois ans à partir du 1/1/2012 au 31/12/2014.
SP_15dd613dfc7c5181f0be,2011-12-29,onset,EV_0a7c0f5eca59efc68c7e,- Monsieur H'mida Hasni a été nommé Président du Conseil d'Administration.
SP_1222db4925c36d5cf041,2012-01-19,onset,EV_8cb9b1526a4e4b9978c8,Gérance : Mr Ayadi Hachem est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_ba1706016085bc47d8ac,2012-01-10,onset,EV_9fd19c7d016860b9968f,Gérance : Madame Fatma Triki est nommée gérante de la société pour toute sa durée avec tous les pouvoirs énoncés au statut les plus étendus.
SP_6b8881566dc13ff10f33,2011-12-23,onset,EV_ce1964d6a39ab207861f,"IV - Premier conseil d'administration réuni en date du 26/12/2011 et enregistré en date du 28/12/2011 à la recette de l'enregistrement des actes de sociétés commerciales de Tunis sous le n°118130024, "
SP_8786d72436a1099bac1a,2012-01-02,onset,EV_86c2af7bc88575e73601,Gérance : Mr Brahim Yassin et Mr. Kredis Ahmed Khayrane sont nommés gérants de la société pour une période illimitée avec les pouvoirs les plus étendus.
SP_ade253e8c3e1f3daf2ae,2011-06-04,renewal,EV_cda71e055088a76ed43e,"- Renouvellement du mandat de Monsieur Khaled Sellami, en qualité de Président Directeur Général de la société pour la durée de son mandat d'administrateur et la reconduction de sa rémunération, avant"
SP_a94bbf8c1f8ae07ffbb7,2011-06-04,renewal,EV_aeb378b29862c912f070,"- Renouvellement du mandat de Monsieur Kais Sellami en tant que Directeur Général de la société pour la durée de son mandat d'administrateur et la reconduction de sa rémunération, avantages et intéres"
SP_b2ea3f7f570581dccc2e,2012-01-12,onset,EV_3de64dfe2022e434686b,2. La nomination de Monsieur Christophe CASTELLANO en qualité de nouveau gérant de la société
SP_9bf414581ba719ea589b,2011-12-12,onset,EV_f7b52540d0e0c56e920f,- Nomination de M. Raouf Aouadi en qualité de Président Directeur Général de la Société.
SP_5b46b17abb91c8954f0e,2012-01-11,onset,EV_46d8a01f025ea4fb93fc,Gérance : Monsieur Ignazio Roberto Murgua est nommé gérant de la société pour une durée illimitée et avec les pouvoirs les plus étendus.
SP_603e50fa408f0901a625,2012-01-25,onset,EV_199cdf66a1148a966980,Gérance : Monsieur Abdelaziz Belhiba est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_ddd231fa4590110ae92e,2011-12-15,renewal,EV_531e65f9a5032800cd20,"sous le n° 12700061, dont deux copies ont été déposées au greffe du tribunal de première instance de Ben Arous le 19/1/2012 sous le n° D023132008, il a été décidé le renouvellement du mandat de Mr Abd"
SP_dd242dcf4199cca74c33,2010-01-17,onset,EV_0bae305a75a62bdf1518,"Il appert du procès-verbal du Conseil d'Administration réuni le 17 janvier 2010 et enregistré le 11 janvier 2012 à la Recette des Finances de Borj Louzir sous numéro 12700062 Quittance n° M 002337, qu"
SP_dd242dcf4199cca74c33,2012-07-17,renewal,EV_b8497be39698e831ff5f,- Le renouvellement du mandat de M. Mohamed Chabchoub en tant que président du conseil d'administration de la société et ce jusqu'à la tenue de l'AGO qui se prononcera sur les comptes de l'exercice 20
SP_efe588b7ee486decd736,2012-01-30,onset,EV_47f40e7e0e05a9893075,Gérance : Madame Lamia Hdidene épouse Hachicha est nommée gérante de la société avec tous les pouvoirs énoncés aux statuts.
SP_0dd1232aaa166617545e,2012-01-12,onset,EV_cbc5c9a541d2360e6993,Gérance : Mlle Elloumi Zahra est nommée gérante avec les pouvoirs les plus étendus pour une durée indéterminée.
SP_2cb7b736cc2c65e70dad,2011-10-20,onset,EV_f8dcf6f70f41e41200e9,Gérant : Mr Bruno Edouard Bonato.
SP_1eb6c5ab1a258d6c1554,2010-11-30,renewal,EV_440a4a3ed240530f8a8d,- Renouvellement du mandat du Président Directeur Général Mr. Ahmed CHERIF.
SP_64e0ae20ec772413d899,2012-01-25,onset,EV_7dc7895c58c994086f1a,- Nomination de Mr Jamil Triki comme gérant de la société avec les pouvoirs les plus.
SP_5462d9c874e840c37a97,2012-02-11,onset,EV_feea52f95b1165ec11cf,Gérance : Mr Abderrazak Kefi et Mme Chiraz Kefi ont été désignés gérants de la société avec les pouvoirs les plus étendus.
SP_a68f8a3843cf50632149,2012-02-11,onset,EV_f4aa7387585869defd22,Gérance : Mr Abderrazak Kefi et Mme Chiraz Kefi ont été désignés gérants de la société avec les pouvoirs les plus étendus.
SP_8912082b9bebb52283f6,2012-01-31,onset,EV_2fe4e07498b719ecac94,Gérance : Mr Tahar Jebari est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_becc5f5a3836617b2644,2012-01-12,onset,EV_d3ee2d2be34c92058d3e,Gérant : Monsieur Zaher Ben Taieb Zouari est nommé gérant de la société pour une période de 10 ans avec les pouvoirs les plus étendus.
SP_4d0900c3323a2858fc28,2012-02-01,onset,EV_8e9ae25285bba30945fb,Gérante : Mademoiselle Samia Chaabene.
SP_d5dd10d02e87293143b8,2012-01-25,onset,EV_a1db9b376559e8297010,"Gérance : Monsieur Thameur Ben Hamid Zouari l'associé Unique est nommé Gérant de la Société, avec les pouvoirs les plus étendus."
SP_494ae4e18e84dc1a6d04,2011-06-20,onset,EV_8f4e9a4005d3af24f770,- Nomination de Monsieur Farouk Zouhir comme Directeur Général-Adjoint de la Société pour un mandat de trois (3) ans venant à expiration avec l'Assemblée Générale Ordinaire qui statuera sur les compte
SP_1744d0086f3b453d6219,2012-02-09,onset,EV_5b20a2e7054e07f89f2a,Gérance : Mr Ghazi Mabrouk est nommé gérant et Mlle Amel Zairi est nommée cogérante avec les pouvoirs les plus étendus.
SP_e48ad913e1e0c9583819,2009-03-16,onset,EV_f38337de71222f0a066f,"Du procès-verbal de la réunion du Conseil d'Administration tenue le 2 janvier 2012 enregistré à Tunis à la recette des actes de sociétés 1er bureau le 3 janvier 2012, sous le numéro 12800059 quittance"
SP_930e385911898e30b9aa,2011-12-24,onset,EV_ff7506936b62ea878139,- Nomination de M. Mohamed Lassaad Chaari premier gérant et M. Adnène Hmida deuxième gérant et les doté des pouvoirs statutaires.
SP_a56ae0364dc63aeb4cf6,2011-12-24,onset,EV_4b7b50fdac37a848172c,- Nomination de M. Mohamed Lassaad Chaari premier gérant et M. Adnène Hmida deuxième gérant et les doté des pouvoirs statutaires.
SP_425b73a5a0c3378950cb,2011-06-24,onset,EV_940443e4dc2deab0f694,"- Nomination de M. Ali Krayeche gérant pour les exercices 2011, 2012 &amp; 2013."
SP_7dc0c51c88d43fefde4f,2007-04-01,renewal,EV_7cd333b6848994f66fce,"- Renouvellement du mandat de Mr Chokri Sassi, gérant de la société pour une durée de trois ans à effet rétroactif à compter du 01 avril 2007, jusqu'à l'assemblée générale ordinaire qui statuera sur l"
SP_af8d96c5baa8f566cd13,2007-04-01,onset,EV_0efefb4d79f0eaff580f,"- Nomination de Mr Sami Mhiri, Gérant de la société et Mr Chokri Sassi, Cogérant de la société avec les pouvoirs les plus étendus pour une durée de trois ans à effet rétroactif à compter du 01 avril 2"
