edge_id,layer,relation,from_id,from_name,from_fr,from_ijmes,to_id,to_name,to_fr,to_ijmes,to_kind,subjects_studied,year,year_lo,year_hi,date_precision,evidence_tier,extractor,pattern_id,confidence,entry_uid,evidence_quote
ED_ff63a370f81dc41e1e4c,office,appointed_to,PERSON_KHYRALDYN,خير الدين,Général Khereddine,General Khayr al-Din,OFFICE_RYS_MJLS_RSH,رئيس مجلس العرش,Président du Conseil du Trône,President of the Throne Council,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.01,"الذي أصبح في الأثنا، رئيساً لمجلس
العرش على مدى الحياة"
ED_818a5e74e9608031004d,office,appointed_to,PERSON_KHYRALDYN,خير الدين,Général Khereddine,General Khayr al-Din,OFFICE_SDR_AZM_LLDWLH_TRKYH,الصدر الأعظم للدولة التركية,Grand Vizir de l'État turc,Grand Vizier of the Turkish state,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,السلطان عبد الحميد قد عهد إليه بخطة الصدر الأعظم للدولة التركية
ED_caa0e2639c50ab3e413a,office,appointed_to,PERSON_KHYRALDYN,خير الدين,Général Khereddine,General Khayr al-Din,OFFICE_WZARH_KBRY,الوزارة الكبرى,Grand Vizirat,Grand Vizirate,office,,1873,1873-01-01,1873-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.10,تولى الجنرال خير الدين الوزارة الكبرى في سئة 1873
ED_6e66237dc18b500eef17,office,appointed_to,PERSON_KHYRALDYN,خير الدين باشا,Général Khereddine,General Khayr al-Din,OFFICE_WZYR_AKBR,الوزير الأكبر,Grand Vizir,Grand Vizier,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.05,"صحبة والده
الوزير الأكبر خير الدين باشا رحمة الله عليه وبقيّة أفراد أسرته"
ED_386d6701fbf224117cf0,office,appointed_to,PERSON_KHYRALDYN,الجنرال خير الدين,Général Khereddine,General Khayr al-Din,OFFICE_WZYR_AKBR,الوزير الأكبر,Grand Vizir,Grand Vizier,office,,1873,1873-01-01,1873-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.08,"إلى أن
تولى هذا الأخير الحكم في سنة 1873"
ED_40abf6f98b024aecc410,office,appointed_to,PERSON_KHYRALDYN,الجنرال خير الدين,Général Khereddine,General Khayr al-Din,OFFICE_WZYR_AKBR,الوزير الأكبر,Grand Vizir,Grand Vizier,office,,1873,1873-01-01,1873-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.09,فاضطرٌ الباي إلى التخلّي عن وزيره الأكبر وتعويضه بالجنرال خير الدين
ED_ad19700df4e087f87e97,office,appointed_to,PERSON_KHYRALDYN,خير الدين,Général Khereddine,General Khayr al-Din,OFFICE_WZYR_AKBR,وزير أكبر,Grand Vizir,Grand Vizier,office,,1873,1873-01-01,1873-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.06,بعد تولّى خير الدين خطة وزير أكبر فى سنة 1873
ED_bbe2bf550f795fc45b4c,office,left_post,PERSON_KHYRALDYN,الجنرال خير الدين,Général Khereddine,General Khayr al-Din,OFFICE_WZYR_AKBR,الوزير الأكبر,Grand Vizir,Grand Vizier,office,,1877,1877-01-01,1877-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.08,"التخلى
عن الحكم (1877)"
ED_333ff705f8eea2739098,office,appointed_to,PERSON_KHYRALDYN,الجنرال خير الدين,Général Khereddine,General Khayr al-Din,OFFICE_WZYR_BHRYH,وزير البحرية,ministre de la Marine,minister of the navy,office,,1855,1855-01-01,1855-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.09,فعيّنه وزيراً للبحرية
ED_309b3fb8e96f1a3899fe,office,appointed_to,PERSON_KHYRALDYN,خير الدين,Général Khereddine,General Khayr al-Din,OFFICE_WZYR_MBASHR,وزير مباشر,ministre en exercice,minister in office,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.06,وعندما أصبح خير الدين وزيراً مباشراً مكلفاً بإدارة المملكة
ED_224c3c10643d528138b6,office,left_post,PERSON_KHYRALDYN,الجنرال خير الدين,Général Khereddine,General Khayr al-Din,OFFICE_WZYR_WRYS_MJLS,الوزير ورئيس المجلس,Le ministre et président du Conseil,Minister and President of the Council,office,,1863,1863-06-01,1863-06-30,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.09,فقد استقال خير الدين من منصب الوزير ورئيس المجلس وتخلّى عن كل نشاط عمومي
ED_923553101ad7b167cbe7,office,commissioned_by,PERSON_KHYRALDYN,خير الدين,Général Khereddine,General Khayr al-Din,ORG_BAB_ALY,الباب العالي,la Sublime Porte,al-Bab al-Ali,org,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.01,وعندما غادر خخير الدين البلاد التونسية. تلبية لدعوة الباب العالى
ED_d111f317e14369808e3a,office,headed,PERSON_KHYRALDYN,الجنرال خير الدين,Général Khereddine,General Khayr al-Din,ORG_LJNH_MALYH_DWLYH,اللجنة المالية الدولية,la Commission financière internationale,al-Lajna al-Maliyya al-Duwaliyya,org,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.09,فقد تم تعبينه على رأس تلك اللجنة، بالإضافة إلى اضطلاعه بخطة وزير مباشر
ED_54402ed1e36ee21f9f25,office,commissioned_by,PERSON_KHYRALDYN,الجنرال خير الدين,Général Khereddine,General Khayr al-Din,PERSON_AWL_AHMD,أحمد باي الأول,Ahmed Bey El Aouel,Ahmad Bay al-Awwal,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.09,المهمّة الأولى والأخيرة التي كلّفه بها المشير أحمد باي الأول
ED_054327b01d26086da6c5,office,patronised_by,PERSON_KHYRALDYN,خير الدين,Général Khereddine,General Khayr al-Din,PERSON_BDHMYD_SLTAN,السلطان عبد الحميد,Le sultan Abdelhamid,al-Sultan Abd al-Hamid,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,الذي كان السلطان عبد الحميد قد عهد إليه بخطة الصدر الأعظم
ED_d9f8e7d4da55de8b221a,office,opposed_by,PERSON_KHYRALDYN,الجنرال خير الدين,Général Khereddine,General Khayr al-Din,PERSON_DAR_MSTFY_KHZNH,مصطفى خزنه دار,Mustapha Khazneh Dar,Mustafa Khaznah Dar,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.09,خاب أمله بسبب دسائس رجال البلاط ومؤامرات الوزير الأكبر القوي النفوذ مصطفى خزنه دار
ED_4604e7f71a0662750b6d,office,succeeded,PERSON_KHYRALDYN,الجنرال خير الدين,Général Khereddine,General Khayr al-Din,PERSON_DAR_MSTFY_KHZNH,مصطفى خزنه دار,Mustapha Khazneh Dar,Mustafa Khaznah Dar,person,,1873,1873-01-01,1873-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.09,فاضطرٌ الباي إلى التخلّي عن وزيره الأكبر وتعويضه بالجنرال خير الدين
ED_f5acafe7853ca02eca37,office,patronised_by,PERSON_KHYRALDYN,الجنرال خير الدين,Général Khereddine,General Khayr al-Din,PERSON_MHMD,محمد باي,Mohamed Bey,Muhammad Bay,person,,1855,1855-01-01,1855-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.09,أبى ابن عمه الملك الجديد مَحمّد باي إلا أن يعرب عن رضاه لخادمه البارع، فعيّنه وزيراً للبحرية
ED_6b174c5d1a2f33ef0357,office,commissioned_by,PERSON_KHYRALDYN,الجنرال خير الدين,Général Khereddine,General Khayr al-Din,PERSON_SADQ,الصادق باي,Sadok Bey,al-Sadiq Bay,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.09,فما إن رجع إلى تونس حتى كلفه الأمير الصادق باي بالدفاع لدى الباب العالي
ED_a4b2b32993b22dc6045d,office,appointed_to,PERSON_KHYRALDYN_MHMD,محمد باي خير الدين,Mohamed Bey Khereddine,Muhammad Bay Khayr al-Din,OFFICE_MNDWB_BMJLS_DWLH,مندوب بمجلس الدولة,délégué au Conseil d'État,delegate to the council of state,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.05,عين أبله محمد مندوياً بمجلس الدولة
ED_eb7c99ff4e3b891065a8,office,patronised_by,PERSON_KHYRALDYN_MHMD,محمد باي خير الدين,Mohamed Bey Khereddine,Muhammad Bay Khayr al-Din,ORG_BLAT_SLTANY,البلاط السلطاني,la Cour sultanienne,the sultanic court,org,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.05,"ولا
العروض المغرية المقدمة إليه من طرف البلاط السلطانى"
ED_42ebb5fc58f8630ec6ca,office,opposed_by,PERSON_KHYRALDYN_MHMD,محمد باي خير الدين,Mohamed Bey Khereddine,Muhammad Bay Khayr al-Din,PARTY_HZB_HAKM,الحزب الحاكم,le parti au pouvoir,the ruling party,party,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.05,"فرأى الحزب
الحاكم أن الوقت قد حان لوضع حدّ لذلك الوضع"
ED_3a7172464527c2d13d7b,office,opposed_by,PERSON_KHYRALDYN_MHMD,محمد باي خير الدين,Mohamed Bey Khereddine,Muhammad Bay Khayr al-Din,PARTY_LJNH_ATHAD_WALTRQY,لجنة الاتحاد والترقي,le Comité Union et Progrès,Lajnat al-Ittihad wa al-Taraqqi,party,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.05,"وبدأت
سياسة لجنة «الاتحاد والترقى) المليئة بالمخاطر تثير الغضب فى صفوف
الحزب نفسه"
ED_12cf4574fc2d2104ce93,office,commissioned_by,PERSON_KHYRALDYN_MHMD,محمد باي خير الدين,Mohamed Bey Khereddine,Muhammad Bay Khayr al-Din,PERSON_BDHMYD_SLTAN,السلطان عبد الحميد,Le sultan Abdelhamid,al-Sultan Abd al-Hamid,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.05,ذلك أن السلطان عبد الحميد، حرصاً منه
ED_6a5d48ff61b91c1480f0,office,patronised_by,PERSON_KHYRALDYN_MHMD,محمد باي خير الدين,Mohamed Bey Khereddine,Muhammad Bay Khayr al-Din,PERSON_KTANY_MHMD,الشيخ محمد الكتاني,Le Cheikh Mohamed El Kettani,al-Shaykh Muhammad al-Kattani,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.05,كانت آراؤه تحظى في أغلب الأحيان بتأييد ومساندة معلّم فاس الأكبر
ED_8c20be800c2b4689462f,office,opposed_by,PERSON_KHYRALDYN_SALH,صالح خير الدين,Salah Kheireddine,Salih Khayr al-Din,COURT_MHKMH_HRBYH,المحكمة الحربية,Tribunal de guerre,al-Mahkama al-Harbiyya,court,,1913,1913-06-18,1913-06-18,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,فقد أحيلوا على المحكمة الحربية التي استنطقتهم على جناح السرعة
ED_bb9a6d127d0ab87f3c36,office,appointed_to,PERSON_KHYRALDYN_SHQYQ_MHMD,شقيق محمد باي خير الدين,"Le frère de Mohamed Bey, Khereddine","The brother of Muhammad Bay, Khayr al-Din",OFFICE_WZYR_DL_FY_HKWMH_TWNSYH,وزير العدل في الحكومة التونسية,ministre de la Justice du gouvernement tunisien,minister of justice in the Tunisian government,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.05,"وشقيقه الذي سيصبح فيما بعد
وزيرا للعدل في الحكومة التونسية"
ED_0e945f7954ac1924eed4,office,appointed_to,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_MYN_HDRH_SLTANYH,معين الحضرة السلطانية,adjoint de la Cour sultanienne,assistant at the sultanic court,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,والحق في الحين بقصر يلدز للاضطلاع بمهمة معين الحضرة السلطانية
ED_7db26a3cd6bce5b077b1,office,left_post,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_QYADH_LWA,قيادة اللواء,commandement de la brigade,brigade command,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,كما تخلّى بعد ذلك بمدة قليلة عن قيادة اللوا، الموكول إلى عهدته
ED_96138837d31f4dc3edd1,office,appointed_to,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_RTBH_AMYR_AY,رتبة أمير آلاي,Grade de colonel,Rank of colonel,office,,1901,1901-12-01,1901-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,وفي شهر ديسمبر 1901 ارتقى إلى رتبة أمير آلاي (عقيد)
ED_78d6302ea5b56bf2923f,office,appointed_to,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_RTBH_AMYR_LWA,رتبة أمير لواء,Grade de général de brigade,Rank of brigadier general,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,ارتقى إلى رتبة أمير لوا، (جنرال)
ED_69695811bcf993d595f5,office,appointed_to,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_RTBH_BNBASHY,رتبة بنباشي,Grade de commandant,Rank of major,office,,1894,1894-01-01,1894-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,وفي سنة 1894 عين طاهر خير الدين في رتبة بنباشي (مقدّم)
ED_cbb06d1852b144733249,office,appointed_to,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_RTBH_QAMQAM,رتبة قائمقام,Grade de lieutenant-colonel,Rank of lieutenant-colonel,office,,1897,1897-10-25,1897-10-25,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,ويتحصل على رتبة قائمقام (ملازم أول). التي منحها له السلطان
ED_d8a3f533a8a3bf24f82f,office,appointed_to,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_RTBH_YWZBASHY,رتبة يوزباشي,Grade de capitaine,Rank of captain,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,وتخرج منها بعد سنتين برتبة يوزباشي (قبطان)
ED_37ed7424f328d172b1f9,office,appointed_to,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_TDRYS_TARYKH,تدريس التاريخ,Enseignement de l'histoire,Teaching of history,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,المسؤولية التربوية الملقاة على عاتقه والمتمثلة في تدريس التاريخ
ED_7fe593b0ff19651269b3,office,left_post,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_WLAYH_FLSTYN,ولاية فلسطين,province de Palestine,province of Palestine,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,فاستقال طاهر خير الدين في الحين من منصبه
ED_2b6497f992b2b8ff3191,office,appointed_to,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_WLAYH_FLSTYN,ولاية فلسطين,province de Palestine,province of Palestine,office,,1912,1912-12-11,1912-12-11,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,مؤرخ في 11 ديسمبر 1912 أسئدّت إلى طاهر خير الدين ولاية فلسطين
ED_40513737f71a4d4ab4e9,office,appointed_to,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_WZARH_DL,وزارة العدل,Ministère de la Justice,Ministry of Justice,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.13,"أوّل تونسي تقلّدها، ألا وهو الجنرال
طاهر خير الدين"
ED_bc4940cf24df6b129a08,office,appointed_to,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_WZARH_DL,وزارة العدل,Ministère de la Justice,Ministry of Justice,office,,1921,1921-04-26,1921-04-26,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,وإحداث وزارة العدل، وكان أوّل من تقلّدها الجنرال طاهر نخير الدين
ED_1cf49b98b25f3d2ea0ff,office,left_post,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_WZARH_DL,وزارة العدل,Ministère de la Justice,Ministry of Justice,office,,1934,1934-04-01,1934-04-30,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,ولقد قدّم استقالته خلال شهر إفريل 1934
ED_1945b41d9387e80eb900,office,left_post,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_WZARH_ZRAH_WALTJARH,وزارة الزراعة والتجارة,ministère de l'Agriculture et du Commerce,Ministry of Agriculture and Commerce,office,,1919,1919-10-11,1919-10-11,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,فقد فضل الاستقالة من منصبه والرجوع في الحين إلى تونس: 11 أكتوبر 1919
ED_575fac91d524909801b0,office,appointed_to,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_WZARH_ZRAH_WALTJARH,وزارة الزراعة والتجارة,ministère de l'Agriculture et du Commerce,Ministry of Agriculture and Commerce,office,,1919,1919-08-02,1919-08-02,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,وألح عليه في قبول وزارة الزراعة والتتجارة التى كانت شاغرة أنذاك
ED_31c8e91201940ea65e5b,office,left_post,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,OFFICE_WZYFH_BALBLAT,وظيفة بالبلاط,fonction à la Cour,post at the court,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,فتخلى بمحض إرادته عن وظيفته بالبلاط
ED_e53e55d7c64c79fa89c5,office,patronised_by,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,PERSON_BDHMYD_SLTAN,السلطان عبد الحميد,Le sultan Abdelhamid,al-Sultan Abd al-Hamid,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,باعتباره الوصيٌ الأكبر على أبنا، الصدر الأعظم ورئيس مجلس العرش
ED_d271edbc7054cf3d1f74,office,commissioned_by,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,PERSON_BDHMYD_SLTAN,السلطان عبد الحميد,Le sultan Abdelhamid,al-Sultan Abd al-Hamid,person,,1897,1897-04-01,1897-04-30,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,تلقى إذناً من السلطان يقضي بإقصائه فجأة عن معارفه ودراساته المفضلة
ED_27aa69aa41cc8c84fa7c,office,opposed_by,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,PERSON_BYRM_AHMD,أحمد بيرم,Ahmed Bayram,Ahmad Bayram,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,عكرت صفو العلاقات بين ذلك الموظف الديني السامي وبين المسؤول عن وزارة العدل
ED_75210eb6d2189a5010de,office,patronised_by,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,PERSON_DYN_SLTAN_WHYD,السلطان وحيد الدين,Le Sultan Wahid Eddine,al-Sultan Wahid al-Din,person,,1919,1919-08-02,1919-08-02,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,استقبله السلطان وحيك الدين وعرض عليه منصب وزاري
ED_d308fab096586ca671bb,office,appointed_to,PERSON_LATY_LY_BNAHMD,علي بن أحمد لاتي,Ali Ben Ahmed Lati,Ali Ibn Ahmad Lati,OFFICE_MTRJM_DLY,المترجم العدلي,interprète judiciaire,judicial interpreter,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.07,لاتي المترجم العدلي، إلى سوسة ومنها إلى تونس
ED_2d9c3ce3ac59d1aab091,office,appointed_to,PERSON_MATRY_AHMD,أحمد الماطري,Ahmed Materi,Ahmad al-Matri,OFFICE_AMAM_KHTYB_BJAM_QSR,إمام خطيب بجامع القصر,Imam prédicateur à la mosquée El Ksar,Imam and preacher at the Qasr mosque,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,وإمامين خطيبين بجامع القصر
ED_5248e846a2e0e06ac223,office,appointed_to,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,OFFICE_MLM_BDAHYH_MRSY,معلم بضاحية المرسى,instituteur dans la banlieue de La Marsa,teacher in the suburb of La Marsa,office,,1916,1916-01-01,1916-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,"عُيّن
في شهر أكتوبر 1916 معلّماً بضاحية المرسي"
ED_7a5180f9f0be097a93b5,office,appointed_to,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,OFFICE_WZYR_DAKHLYH,وزير الداخلية,Ministre de l'Intérieur,Minister of the Interior,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,حتى عندما أصبح وزيراً للداخلية (في عهد المنصف باي)
ED_8a098980dce05cc0824c,office,left_post,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,OFFICE_WZYR_DAKHLYH,وزير الداخلية,Ministre de l'Intérieur,Minister of the Interior,office,,1943,1943-01-01,1943-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,وغادر الحكومة بعد خحلع الملك الشهيد في 14 ماي 1943
ED_9bd7ff0d6b9bb72ca9ae,office,appointed_to,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,OFFICE_WZYR_DAKHLYH,وزير الداخلية,Ministre de l'Intérieur,Minister of the Interior,office,,1943,1943-01-01,1943-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.13,والدكتور محمود الماطري (وزير داخلية)
ED_49d5be6a6b69bd65b332,office,appointed_to,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,OFFICE_WZYR_DAKHLYH,وزير الداخلية,Ministre de l'Intérieur,Minister of the Interior,office,,1950,1950-01-01,1950-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,وعيّن من جديد وزيراً للداخلية في الوزارة التفاوضية
ED_45af31edf1cd4f110f49,office,appointed_to,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,OFFICE_WZYR_SHH_MWMYH,وزير الصحة العمومية,ministre de la Santé publique,minister of public health,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,كلفه الرئيس الحبيب بورقيبة بوزارة الصحة العمومية
ED_788dbb7d0b8f0cee86c0,office,commissioned_by,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,PERSON_BWRQYBH_HBYB,الحبيب بورقيبة,Habib Bourguiba,al-Habib Burquiba,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,كلفه الرئيس الحبيب بورقيبة بوزارة الصحة العمومية
ED_44eee9bc71bad9b05e5c,office,opposed_by,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,PERSON_BYRWTWN_MARSAL,مارسال بيروتون,Marcel Peyrouton,Marsal Birutun,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,ومن بينهم الدكتور محمود الماطري الذي كان ذا بنية ضعيفة
ED_b7b33b8279b909aae334,office,recommended,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,PERSON_BYRWTWN_MARSAL,مارسال بيروتون,Marcel Peyrouton,Marsal Birutun,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,وقد كان المقيم العام أؤل من نوه باستقامته
ED_eba49855646c697b8173,office,commissioned_by,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,PERSON_MNSF,المنصف باي,Moncef Bey,al-Munsif Bay,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,"في الحكومة الوطنية التي شكلها المغفور له
المنصف باي"
ED_0addbd86c05b044eeed6,office,appointed_to,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,SCH_MDRSH_TTBYQYH_LLTJARH_WALSNAH,المدرسة التطبيقية للتجارة والصناعة,l'École pratique de commerce et d'industrie,al-Madrasa al-Tatbiqiyya lil-Tijara wa al-Sinaa,school,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,ثم في المدرسة التطبيقية للتجارة والصناعة
ED_e61c747149a2334bc4f4,office,appointed_to,PERSON_MATRY_MKHTAR,المختار الماطري,Mokhtar Materi,al-Mukhtar al-Matri,OFFICE_AMAM_KHTYB_BJAM_QSR,إمام خطيب بجامع القصر,Imam prédicateur à la mosquée El Ksar,Imam and preacher at the Qasr mosque,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,وإمامين خطيبين بجامع القصر
ED_d6c049eac83e36fd5ef9,office,succeeded,PERSON_MHMD,محمد باي,Mohamed Bey,Muhammad Bay,PERSON_AWL_AHMD,أحمد باي الأول,Ahmed Bey El Aouel,Ahmad Bay al-Awwal,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.06,أواخر عهد الأمير أحمد باي الأول وفي مذة خخلفه وابن عمه الأمير محمّد باي
ED_2f9c4f18ffdf2f51f2f6,office,founded,PERSON_MNSF_MHMD,محمد المنصف باي,Mohamed El Moncef Bey,Muhammad al-Munsif Bay,ORG_WZARH_WTNYH,الوزارة الوطنية,le ministère national,the national government,org,,1943,1943-01-01,1943-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.13,"الوزارة الوطنية التي ألفها في
جانفي 1943 المقدّس المبرور محمد المنصف باي"
ED_8f249d253162fbe76142,office,opposed_by,PERSON_MSTFY,مصطفى آغة,Mustapha Agha,Mustafa Agha,PERSON_MRY_ABYLA,أبو العلاء المعري,Abou El Ala El Maarri,Abu al-Ala al-Maarri,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.11,"اقتدا، بمعارضه المتزهد فيما ورا،
القبر"
ED_73d80bca608a25f836c4,office,succeeded,PERSON_MSTFY,مصطفى باي,Mustapha Agha,Mustafa Agha,PERSON_THANY_HSYN,حسين باي الثاني,Hussein Bey Eth-Thani,Husayn Bay al-Thani,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.03,وعندما ارتقى إلى العرش الأمير مصطفى باي خلفاً لشقيقه حسين باي
ED_d47ba5001c9a62564196,office,succeeded,PERSON_MSTFY,مصطفى آغة,Mustapha Agha,Mustafa Agha,PERSON_THLATY_MR,عمر ثلاتي,Omar Tlati,Umar Tlati,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.11,"يتولى رئاسته على إثر وفاة المقدّم
عمر ثلاتي"
ED_7703a7d23b78f54c3258,office,appointed_to,PERSON_MYLRAN,ميلران,Millerand,Milran,OFFICE_RYS_JMHWRYH_FRNSYH,رئيس الجمهورية الفرنسية,Président de la République française,President of the French Republic,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,إلا أن زيارة رئيس الجمهورية الفرنسية ميلران إلى تونس
